snapshot_month,customer_id,country_code,legal_entity,full_name,customer_segment,total_accounts,total_credit_limit,total_balance,total_available,avg_utilization,highest_util_account,currency_code,created_at
2025-01,CUST_000171,MY,MY_BANK,Faizal bin Ghani,affluent,1,29800.0,23129.46,6670.54,0.7762,ACC_0000204,MYR,2025-12-31 23:59:59
2025-01,CUST_000172,MY,MY_BANK,Azrul bin Bakar,mass,1,9700.0,9713.46,0.0,1.0014,ACC_0000205,MYR,2025-12-31 23:59:59
2025-01,CUST_000173,MY,MY_BANK,Sheng Lim,affluent,1,39900.0,30855.07,9044.93,0.7733,ACC_0000206,MYR,2025-12-31 23:59:59
2025-01,CUST_000174,MY,MY_BANK,Irfan bin Ismail,affluent,1,52000.0,46003.53,5996.47,0.8847,ACC_0000207,MYR,2025-12-31 23:59:59
2025-01,CUST_000175,MY,MY_BANK,Farah binte Daud,affluent,1,49100.0,30271.53,18828.47,0.6165,ACC_0000208,MYR,2025-12-31 23:59:59
2025-01,CUST_000176,MY,MY_BANK,Irfan bin Mohamed,mass,1,20300.0,9717.6,10582.4,0.4787,ACC_0000209,MYR,2025-12-31 23:59:59
2025-01,CUST_000177,MY,MY_BANK,Hao Yeo,affluent,1,46300.0,18590.28,27709.72,0.4015,ACC_0000210,MYR,2025-12-31 23:59:59
2025-01,CUST_000178,MY,MY_BANK,Jian Tan,premium,2,269300.0,196559.84,72740.16,0.7299,ACC_0000211,MYR,2025-12-31 23:59:59
2025-01,CUST_000179,MY,MY_BANK,Nadia binte Hassan,mass,1,13300.0,18267.04,0.0,1.3735,ACC_0000213,MYR,2025-12-31 23:59:59
2025-01,CUST_000180,MY,MY_BANK,Nurul binte Daud,affluent,1,94100.0,32717.93,61382.07,0.3477,ACC_0000214,MYR,2025-12-31 23:59:59
2025-01,CUST_000181,MY,MY_BANK,Hao Lau,affluent,1,39300.0,26819.51,12480.49,0.6824,ACC_0000215,MYR,2025-12-31 23:59:59
2025-01,CUST_000182,MY,MY_BANK,Putri binte Aziz,mass,1,5700.0,6072.35,0.0,1.0653,ACC_0000216,MYR,2025-12-31 23:59:59
2025-01,CUST_000183,MY,MY_BANK,Hana binte Salleh,mass,1,4400.0,4718.57,0.0,1.0724,ACC_0000217,MYR,2025-12-31 23:59:59
2025-01,CUST_000184,MY,MY_BANK,Zuraidah binte Bakar,mass,1,13800.0,9749.42,4050.58,0.7065,ACC_0000218,MYR,2025-12-31 23:59:59
2025-01,CUST_000185,MY,MY_BANK,Izzati binte Bakar,mass,1,17900.0,6065.51,11834.49,0.3389,ACC_0000219,MYR,2025-12-31 23:59:59
2025-01,CUST_000186,MY,MY_BANK,Mei Tan,mass,1,22700.0,11143.55,11556.45,0.4909,ACC_0000220,MYR,2025-12-31 23:59:59
2025-01,CUST_000187,MY,MY_BANK,Siti binte Hassan,mass,2,45300.0,29531.95,15768.05,0.6519,ACC_0000222,MYR,2025-12-31 23:59:59
2025-01,CUST_000188,MY,MY_BANK,Xin Wong,mass,1,11600.0,15070.84,0.0,1.2992,ACC_0000223,MYR,2025-12-31 23:59:59
2025-01,CUST_000189,MY,MY_BANK,Liyana binte Ibrahim,mass,2,19800.0,11460.25,8339.75,0.5788,ACC_0000224,MYR,2025-12-31 23:59:59
2025-01,CUST_000190,MY,MY_BANK,Rashid bin Aziz,mass,1,6800.0,9317.16,0.0,1.3702,ACC_0000226,MYR,2025-12-31 23:59:59
2025-01,CUST_000191,MY,MY_BANK,Azrul bin Ghani,mass,1,13800.0,7963.87,5836.13,0.5771,ACC_0000227,MYR,2025-12-31 23:59:59
2025-01,CUST_000192,MY,MY_BANK,Rizal bin Salleh,affluent,1,47300.0,28284.42,19015.58,0.598,ACC_0000228,MYR,2025-12-31 23:59:59
2025-01,CUST_000193,MY,MY_BANK,Kai Yeo,mass,1,10900.0,6579.36,4320.64,0.6036,ACC_0000229,MYR,2025-12-31 23:59:59
2025-01,CUST_000194,MY,MY_BANK,Wei Lau,premium,2,120400.0,99244.68,21155.32,0.8243,ACC_0000230,MYR,2025-12-31 23:59:59
2025-01,CUST_000195,MY,MY_BANK,Wei Heng,mass,1,17200.0,8860.32,8339.68,0.5151,ACC_0000232,MYR,2025-12-31 23:59:59
2025-01,CUST_000196,MY,MY_BANK,Bin Chen,mass,1,9300.0,6949.6,2350.4,0.7473,ACC_0000233,MYR,2025-12-31 23:59:59
2025-01,CUST_000197,MY,MY_BANK,Farah binte Ghani,mass,2,18100.0,10452.32,7647.68,0.5775,ACC_0000235,MYR,2025-12-31 23:59:59
2025-01,CUST_000198,MY,MY_BANK,Xin Goh,affluent,1,36200.0,18461.9,17738.1,0.51,ACC_0000236,MYR,2025-12-31 23:59:59
2025-01,CUST_000199,MY,MY_BANK,Yan Teo,mass,1,13300.0,7717.53,5582.47,0.5803,ACC_0000237,MYR,2025-12-31 23:59:59
2025-01,CUST_000200,MY,MY_BANK,Jian Phua,mass,1,4400.0,1400.12,2999.88,0.3182,ACC_0000238,MYR,2025-12-31 23:59:59
2025-01,CUST_000201,MY,MY_BANK,Omar bin Abdullah,mass,2,35000.0,16420.34,18579.66,0.4692,ACC_0000239,MYR,2025-12-31 23:59:59
2025-01,CUST_000202,MY,MY_BANK,Hafiz bin Hassan,mass,1,10900.0,3287.3,7612.7,0.3016,ACC_0000241,MYR,2025-12-31 23:59:59
2025-01,CUST_000203,MY,MY_BANK,Jing Chua,affluent,1,34800.0,17799.71,17000.29,0.5115,ACC_0000242,MYR,2025-12-31 23:59:59
2025-01,CUST_000204,MY,MY_BANK,Fadzli bin Mohamed,mass,1,24200.0,10584.5,13615.5,0.4374,ACC_0000243,MYR,2025-12-31 23:59:59
2025-01,CUST_000205,MY,MY_BANK,Fang Phua,mass,1,5900.0,8004.48,0.0,1.3567,ACC_0000244,MYR,2025-12-31 23:59:59
2025-01,CUST_000206,MY,MY_BANK,Hanis binte Mohamed,mass,1,8900.0,5131.07,3768.93,0.5765,ACC_0000245,MYR,2025-12-31 23:59:59
2025-01,CUST_000207,MY,MY_BANK,Wani binte Salleh,premium,1,99400.0,48454.81,50945.19,0.4875,ACC_0000246,MYR,2025-12-31 23:59:59
2025-01,CUST_000208,MY,MY_BANK,Ling Tay,premium,1,79100.0,48060.62,31039.38,0.6076,ACC_0000247,MYR,2025-12-31 23:59:59
2025-01,CUST_000209,MY,MY_BANK,Ying Tan,premium,1,72300.0,51717.57,20582.43,0.7153,ACC_0000248,MYR,2025-12-31 23:59:59
2025-01,CUST_000210,MY,MY_BANK,Sheng Koh,premium,1,231500.0,157549.01,73950.99,0.6806,ACC_0000249,MYR,2025-12-31 23:59:59
2025-01,CUST_000211,MY,MY_BANK,Omar bin Ghani,mass,1,23100.0,18418.27,4681.73,0.7973,ACC_0000250,MYR,2025-12-31 23:59:59
2025-01,CUST_000212,MY,MY_BANK,Nurulain binte Hassan,affluent,1,37000.0,20876.24,16123.76,0.5642,ACC_0000251,MYR,2025-12-31 23:59:59
2025-01,CUST_000213,MY,MY_BANK,Hao Ong,premium,1,128700.0,100119.69,28580.31,0.7779,ACC_0000252,MYR,2025-12-31 23:59:59
2025-01,CUST_000214,MY,MY_BANK,Kai Lee,affluent,2,74300.0,67906.62,6393.38,0.914,ACC_0000253,MYR,2025-12-31 23:59:59
2025-01,CUST_000215,MY,MY_BANK,Hafiz bin Ibrahim,mass,1,15700.0,14193.98,1506.02,0.9041,ACC_0000255,MYR,2025-12-31 23:59:59
2025-01,CUST_000216,MY,MY_BANK,Ahmad bin Yahya,affluent,2,110800.0,49781.08,61018.92,0.4493,ACC_0000257,MYR,2025-12-31 23:59:59
2025-01,CUST_000217,MY,MY_BANK,Na Goh,mass,2,21400.0,17917.87,3482.13,0.8373,ACC_0000259,MYR,2025-12-31 23:59:59
2025-01,CUST_000218,MY,MY_BANK,Mei Lee,mass,2,30800.0,17356.22,13443.78,0.5635,ACC_0000261,MYR,2025-12-31 23:59:59
2025-01,CUST_000219,MY,MY_BANK,Yong Teo,mass,1,11000.0,10483.96,516.04,0.9531,ACC_0000262,MYR,2025-12-31 23:59:59
2025-01,CUST_000220,MY,MY_BANK,Rashid bin Bakar,affluent,1,29100.0,32478.58,0.0,1.1161,ACC_0000263,MYR,2025-12-31 23:59:59
2025-01,CUST_000221,MY,MY_BANK,Zuraidah binte Hassan,mass,1,21700.0,12015.51,9684.49,0.5537,ACC_0000264,MYR,2025-12-31 23:59:59
2025-01,CUST_000222,MY,MY_BANK,Rashid bin Rahman,premium,1,27900.0,32384.98,0.0,1.1608,ACC_0000265,MYR,2025-12-31 23:59:59
2025-01,CUST_000223,MY,MY_BANK,Xin Tan,premium,1,90600.0,44747.38,45852.62,0.4939,ACC_0000266,MYR,2025-12-31 23:59:59
2025-01,CUST_000224,MY,MY_BANK,Rashid bin Othman,mass,1,6200.0,7713.13,0.0,1.2441,ACC_0000267,MYR,2025-12-31 23:59:59
2025-01,CUST_000225,MY,MY_BANK,Ming Chua,affluent,2,51900.0,26705.03,25194.97,0.5145,ACC_0000269,MYR,2025-12-31 23:59:59
2025-01,CUST_000226,MY,MY_BANK,Nurulain binte Mohamed,mass,2,43900.0,34113.91,9786.09,0.7771,ACC_0000271,MYR,2025-12-31 23:59:59
2025-01,CUST_000227,MY,MY_BANK,Yan Chua,affluent,1,26200.0,12709.24,13490.76,0.4851,ACC_0000272,MYR,2025-12-31 23:59:59
2025-01,CUST_000228,MY,MY_BANK,Na Lim,mass,1,5600.0,4036.55,1563.45,0.7208,ACC_0000273,MYR,2025-12-31 23:59:59
2025-01,CUST_000229,MY,MY_BANK,Jian Phua,premium,1,58500.0,52360.55,6139.45,0.8951,ACC_0000274,MYR,2025-12-31 23:59:59
2025-01,CUST_000230,MY,MY_BANK,Hong Ho,premium,1,69600.0,44328.91,25271.09,0.6369,ACC_0000275,MYR,2025-12-31 23:59:59
2025-01,CUST_000231,MY,MY_BANK,Nurulain binte Bakar,affluent,1,34900.0,29501.17,5398.83,0.8453,ACC_0000276,MYR,2025-12-31 23:59:59
2025-01,CUST_000232,MY,MY_BANK,Yong Chua,mass,1,18000.0,7214.89,10785.11,0.4008,ACC_0000277,MYR,2025-12-31 23:59:59
2025-01,CUST_000233,MY,MY_BANK,Hong Chen,affluent,1,27300.0,12935.84,14364.16,0.4738,ACC_0000278,MYR,2025-12-31 23:59:59
2025-01,CUST_000234,MY,MY_BANK,Yong Koh,mass,1,13600.0,8391.54,5208.46,0.617,ACC_0000279,MYR,2025-12-31 23:59:59
2025-01,CUST_000235,MY,MY_BANK,Jian Lau,premium,2,406300.0,217878.7,188421.3,0.5363,ACC_0000280,MYR,2025-12-31 23:59:59
2025-01,CUST_000236,MY,MY_BANK,Hong Lim,mass,2,28100.0,22157.92,5942.08,0.7885,ACC_0000283,MYR,2025-12-31 23:59:59
2025-01,CUST_000237,MY,MY_BANK,Wei Heng,affluent,1,5400.0,15042.98,0.0,2.7857,ACC_0000284,MYR,2025-12-31 23:59:59
2025-01,CUST_000238,MY,MY_BANK,Jun Ng,mass,1,16300.0,10665.98,5634.02,0.6544,ACC_0000285,MYR,2025-12-31 23:59:59
2025-01,CUST_000239,MY,MY_BANK,Azrul bin Daud,mass,1,6100.0,5042.04,1057.96,0.8266,ACC_0000286,MYR,2025-12-31 23:59:59
2025-01,CUST_000240,MY,MY_BANK,Wei Chua,affluent,1,49100.0,32160.17,16939.83,0.655,ACC_0000287,MYR,2025-12-31 23:59:59
2025-01,CUST_000241,MY,MY_BANK,Yong Phua,affluent,1,30300.0,18524.97,11775.03,0.6114,ACC_0000288,MYR,2025-12-31 23:59:59
2025-01,CUST_000242,MY,MY_BANK,Ling Lim,premium,1,85600.0,51092.26,34507.74,0.5969,ACC_0000289,MYR,2025-12-31 23:59:59
2025-01,CUST_000243,MY,MY_BANK,Yong Chua,mass,1,21800.0,6553.21,15246.79,0.3006,ACC_0000290,MYR,2025-12-31 23:59:59
2025-01,CUST_000244,MY,MY_BANK,Kai Tan,mass,1,26200.0,18667.12,7532.88,0.7125,ACC_0000291,MYR,2025-12-31 23:59:59
2025-01,CUST_000245,MY,MY_BANK,Wei Heng,affluent,2,43100.0,41170.84,1929.16,0.9552,ACC_0000293,MYR,2025-12-31 23:59:59
2025-01,CUST_000246,MY,MY_BANK,Lin Lim,mass,1,10500.0,7298.31,3201.69,0.6951,ACC_0000294,MYR,2025-12-31 23:59:59
2025-01,CUST_000247,MY,MY_BANK,Sheng Teo,premium,1,97400.0,55773.51,41626.49,0.5726,ACC_0000295,MYR,2025-12-31 23:59:59
2025-01,CUST_000248,MY,MY_BANK,Rohani binte Daud,mass,2,17500.0,13876.46,3623.54,0.7929,ACC_0000296,MYR,2025-12-31 23:59:59
2025-01,CUST_000249,MY,MY_BANK,Jian Chua,affluent,1,71100.0,57797.28,13302.72,0.8129,ACC_0000298,MYR,2025-12-31 23:59:59
2025-01,CUST_000250,MY,MY_BANK,Feng Phua,mass,2,36000.0,24796.76,11203.24,0.6888,ACC_0000299,MYR,2025-12-31 23:59:59
2025-01,CUST_000251,MY,MY_BANK,Ying Lee,mass,2,15100.0,14415.78,684.22,0.9547,ACC_0000302,MYR,2025-12-31 23:59:59
2025-01,CUST_000252,MY,MY_BANK,Rizal bin Rahman,mass,1,19000.0,7082.7,11917.3,0.3728,ACC_0000303,MYR,2025-12-31 23:59:59
2025-01,CUST_000253,MY,MY_BANK,Hafiz bin Othman,affluent,2,98500.0,57708.33,40791.67,0.5859,ACC_0000305,MYR,2025-12-31 23:59:59
2025-01,CUST_000254,MY,MY_BANK,Izzati binte Aziz,affluent,2,79300.0,40196.83,39103.17,0.5069,ACC_0000306,MYR,2025-12-31 23:59:59
2025-01,CUST_000255,MY,MY_BANK,Wei Chua,mass,1,7300.0,8617.83,0.0,1.1805,ACC_0000308,MYR,2025-12-31 23:59:59
2025-01,CUST_000256,MY,MY_BANK,Aisha binte Ahmad,affluent,1,28500.0,19096.52,9403.48,0.6701,ACC_0000309,MYR,2025-12-31 23:59:59
2025-01,CUST_000257,MY,MY_BANK,Ahmad bin Yahya,affluent,1,74600.0,41924.04,32675.96,0.562,ACC_0000310,MYR,2025-12-31 23:59:59
2025-01,CUST_000258,MY,MY_BANK,Ming Chua,affluent,1,27600.0,26066.84,1533.16,0.9445,ACC_0000311,MYR,2025-12-31 23:59:59
2025-01,CUST_000259,MY,MY_BANK,Hana binte Abdullah,mass,1,9600.0,3276.65,6323.35,0.3413,ACC_0000312,MYR,2025-12-31 23:59:59
2025-01,CUST_000260,MY,MY_BANK,Rohani binte Mohamed,affluent,1,61500.0,30605.53,30894.47,0.4977,ACC_0000313,MYR,2025-12-31 23:59:59
2025-01,CUST_000261,MY,MY_BANK,Nurulain binte Hassan,affluent,1,15900.0,10655.85,5244.15,0.6702,ACC_0000314,MYR,2025-12-31 23:59:59
2025-01,CUST_000262,MY,MY_BANK,Mei Heng,premium,1,102400.0,53040.17,49359.83,0.518,ACC_0000315,MYR,2025-12-31 23:59:59
2025-01,CUST_000263,MY,MY_BANK,Hao Goh,affluent,1,5100.0,10255.88,0.0,2.011,ACC_0000316,MYR,2025-12-31 23:59:59
2025-01,CUST_000264,MY,MY_BANK,Rohani binte Aziz,mass,1,9400.0,7972.24,1427.76,0.8481,ACC_0000317,MYR,2025-12-31 23:59:59
2025-01,CUST_000265,MY,MY_BANK,Suhaimi bin Daud,affluent,2,67300.0,54608.35,12691.65,0.8114,ACC_0000319,MYR,2025-12-31 23:59:59
2025-01,CUST_000266,MY,MY_BANK,Wani binte Ahmad,mass,1,6700.0,3016.82,3683.18,0.4503,ACC_0000320,MYR,2025-12-31 23:59:59
2025-01,CUST_000267,MY,MY_BANK,Na Lau,affluent,1,37300.0,21142.98,16157.02,0.5668,ACC_0000321,MYR,2025-12-31 23:59:59
2025-01,CUST_000268,MY,MY_BANK,Putri binte Daud,mass,1,5000.0,10486.81,0.0,2.0974,ACC_0000322,MYR,2025-12-31 23:59:59
2025-01,CUST_000269,MY,MY_BANK,Hui Phua,affluent,2,76500.0,52819.8,23680.2,0.6905,ACC_0000324,MYR,2025-12-31 23:59:59
2025-01,CUST_000270,MY,MY_BANK,Azrul bin Ismail,mass,1,15100.0,10792.25,4307.75,0.7147,ACC_0000325,MYR,2025-12-31 23:59:59
2025-01,CUST_000271,MY,MY_BANK,Fatin binte Hassan,affluent,1,61800.0,32976.65,28823.35,0.5336,ACC_0000326,MYR,2025-12-31 23:59:59
2025-01,CUST_000272,MY,MY_BANK,Faizal bin Yahya,affluent,2,23900.0,33802.24,0.0,1.4143,ACC_0000328,MYR,2025-12-31 23:59:59
2025-01,CUST_000273,MY,MY_BANK,Jing Chua,mass,1,17300.0,8223.33,9076.67,0.4753,ACC_0000329,MYR,2025-12-31 23:59:59
2025-01,CUST_000274,MY,MY_BANK,Xin Lim,mass,1,13800.0,8333.82,5466.18,0.6039,ACC_0000330,MYR,2025-12-31 23:59:59
2025-01,CUST_000275,MY,MY_BANK,Mei Chen,mass,2,20100.0,13545.42,6554.58,0.6739,ACC_0000332,MYR,2025-12-31 23:59:59
2025-01,CUST_000276,MY,MY_BANK,Bin Lim,premium,1,113800.0,39285.37,74514.63,0.3452,ACC_0000333,MYR,2025-12-31 23:59:59
2025-01,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,1,76200.0,62138.83,14061.17,0.8155,ACC_0000334,MYR,2025-12-31 23:59:59
2025-01,CUST_000278,MY,MY_BANK,Ling Wong,premium,1,89400.0,45731.67,43668.33,0.5115,ACC_0000335,MYR,2025-12-31 23:59:59
2025-01,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,1,13900.0,5902.38,7997.62,0.4246,ACC_0000336,MYR,2025-12-31 23:59:59
2025-01,CUST_000280,MY,MY_BANK,Yong Phua,affluent,2,45900.0,43002.72,2897.28,0.9369,ACC_0000338,MYR,2025-12-31 23:59:59
2025-01,CUST_000281,MY,MY_BANK,Mei Ong,affluent,1,40800.0,16825.28,23974.72,0.4124,ACC_0000339,MYR,2025-12-31 23:59:59
2025-01,CUST_000282,MY,MY_BANK,Yan Phua,mass,2,41900.0,25988.73,15911.27,0.6203,ACC_0000341,MYR,2025-12-31 23:59:59
2025-01,CUST_000283,MY,MY_BANK,Wei Teo,premium,2,185000.0,102568.91,82431.09,0.5544,ACC_0000343,MYR,2025-12-31 23:59:59
2025-01,CUST_000284,MY,MY_BANK,Yan Yeo,mass,1,9600.0,8421.4,1178.6,0.8772,ACC_0000344,MYR,2025-12-31 23:59:59
2025-01,CUST_000285,MY,MY_BANK,Feng Wong,mass,2,45700.0,28476.31,17223.69,0.6231,ACC_0000346,MYR,2025-12-31 23:59:59
2025-01,CUST_000286,MY,MY_BANK,Putri binte Daud,mass,1,1700.0,5709.84,0.0,3.3587,ACC_0000347,MYR,2025-12-31 23:59:59
2025-01,CUST_000287,MY,MY_BANK,Rashid bin Ghani,mass,1,14300.0,12857.56,1442.44,0.8991,ACC_0000348,MYR,2025-12-31 23:59:59
2025-01,CUST_000288,MY,MY_BANK,Hong Ho,premium,1,101900.0,37614.32,64285.68,0.3691,ACC_0000349,MYR,2025-12-31 23:59:59
2025-01,CUST_000289,MY,MY_BANK,Yong Lee,mass,1,13800.0,7250.72,6549.28,0.5254,ACC_0000350,MYR,2025-12-31 23:59:59
2025-01,CUST_000290,MY,MY_BANK,Wei Teo,affluent,1,23700.0,20212.86,3487.14,0.8529,ACC_0000351,MYR,2025-12-31 23:59:59
2025-01,CUST_000291,MY,MY_BANK,Hui Ho,mass,1,10700.0,7951.8,2748.2,0.7432,ACC_0000352,MYR,2025-12-31 23:59:59
2025-01,CUST_000292,MY,MY_BANK,Iskandar bin Abdullah,affluent,1,30400.0,15407.71,14992.29,0.5068,ACC_0000353,MYR,2025-12-31 23:59:59
2025-01,CUST_000293,MY,MY_BANK,Kai Sim,mass,1,8300.0,4319.74,3980.26,0.5205,ACC_0000354,MYR,2025-12-31 23:59:59
2025-01,CUST_000294,MY,MY_BANK,Rashid bin Salleh,mass,1,13500.0,8859.4,4640.6,0.6563,ACC_0000355,MYR,2025-12-31 23:59:59
2025-01,CUST_000295,MY,MY_BANK,Sheng Lim,mass,2,31900.0,31619.33,280.67,0.9912,ACC_0000357,MYR,2025-12-31 23:59:59
2025-01,CUST_000296,MY,MY_BANK,Ling Chua,mass,2,20600.0,19499.93,1100.07,0.9466,ACC_0000358,MYR,2025-12-31 23:59:59
2025-01,CUST_000297,MY,MY_BANK,Nadia binte Othman,mass,2,21800.0,14923.55,6876.45,0.6846,ACC_0000361,MYR,2025-12-31 23:59:59
2025-01,CUST_000298,MY,MY_BANK,Feng Yeo,mass,1,11500.0,6785.46,4714.54,0.59,ACC_0000362,MYR,2025-12-31 23:59:59
2025-01,CUST_000299,MY,MY_BANK,Mei Lee,mass,1,23300.0,16939.57,6360.43,0.727,ACC_0000363,MYR,2025-12-31 23:59:59
2025-01,CUST_000300,MY,MY_BANK,Nordin bin Hassan,mass,1,11300.0,5849.81,5450.19,0.5177,ACC_0000364,MYR,2025-12-31 23:59:59
2025-01,CUST_000301,MY,MY_BANK,Bin Heng,affluent,1,13400.0,10617.24,2782.76,0.7923,ACC_0000365,MYR,2025-12-31 23:59:59
2025-01,CUST_000302,MY,MY_BANK,Hafiz bin Bakar,mass,2,24200.0,16081.35,8118.65,0.6645,ACC_0000367,MYR,2025-12-31 23:59:59
2025-01,CUST_000303,MY,MY_BANK,Rashid bin Abdullah,affluent,1,40500.0,30367.27,10132.73,0.7498,ACC_0000368,MYR,2025-12-31 23:59:59
2025-01,CUST_000304,MY,MY_BANK,Liyana binte Ahmad,affluent,2,81800.0,53601.32,28198.68,0.6553,ACC_0000370,MYR,2025-12-31 23:59:59
2025-01,CUST_000305,MY,MY_BANK,Hao Ong,affluent,1,22500.0,24555.84,0.0,1.0914,ACC_0000371,MYR,2025-12-31 23:59:59
2025-01,CUST_000306,MY,MY_BANK,Ling Ng,mass,2,29600.0,19914.5,9685.5,0.6728,ACC_0000373,MYR,2025-12-31 23:59:59
2025-01,CUST_000307,MY,MY_BANK,Jun Tan,premium,1,122000.0,52586.82,69413.18,0.431,ACC_0000374,MYR,2025-12-31 23:59:59
2025-01,CUST_000308,MY,MY_BANK,Ming Goh,mass,1,11000.0,9782.96,1217.04,0.8894,ACC_0000375,MYR,2025-12-31 23:59:59
2025-01,CUST_000309,MY,MY_BANK,Irfan bin Daud,mass,2,42700.0,17901.74,24798.26,0.4192,ACC_0000376,MYR,2025-12-31 23:59:59
2025-01,CUST_000310,MY,MY_BANK,Yan Heng,mass,1,12300.0,9834.54,2465.46,0.7996,ACC_0000378,MYR,2025-12-31 23:59:59
2025-01,CUST_000311,MY,MY_BANK,Hui Ong,affluent,1,37700.0,27054.98,10645.02,0.7176,ACC_0000379,MYR,2025-12-31 23:59:59
2025-01,CUST_000312,MY,MY_BANK,Kai Ng,mass,2,47300.0,24003.01,23296.99,0.5075,ACC_0000381,MYR,2025-12-31 23:59:59
2025-01,CUST_000313,MY,MY_BANK,Cheng Ng,affluent,2,66400.0,59363.32,7036.68,0.894,ACC_0000382,MYR,2025-12-31 23:59:59
2025-01,CUST_000314,MY,MY_BANK,Omar bin Bakar,affluent,2,97800.0,50174.4,47625.6,0.513,ACC_0000385,MYR,2025-12-31 23:59:59
2025-01,CUST_000315,MY,MY_BANK,Hong Chua,mass,1,28700.0,22102.15,6597.85,0.7701,ACC_0000386,MYR,2025-12-31 23:59:59
2025-01,CUST_000316,MY,MY_BANK,Hanis binte Ghani,mass,1,8400.0,5809.32,2590.68,0.6916,ACC_0000387,MYR,2025-12-31 23:59:59
2025-01,CUST_000317,MY,MY_BANK,Ying Sim,mass,1,9900.0,3781.08,6118.92,0.3819,ACC_0000388,MYR,2025-12-31 23:59:59
2025-01,CUST_000318,MY,MY_BANK,Kasim bin Aziz,mass,1,9700.0,5263.95,4436.05,0.5427,ACC_0000389,MYR,2025-12-31 23:59:59
2025-01,CUST_000319,MY,MY_BANK,Jing Teo,affluent,1,56400.0,21651.6,34748.4,0.3839,ACC_0000390,MYR,2025-12-31 23:59:59
2025-01,CUST_000320,MY,MY_BANK,Nordin bin Abdullah,affluent,1,40600.0,17174.64,23425.36,0.423,ACC_0000391,MYR,2025-12-31 23:59:59
2025-01,CUST_000321,MY,MY_BANK,Putri binte Aziz,mass,1,13200.0,8831.89,4368.11,0.6691,ACC_0000392,MYR,2025-12-31 23:59:59
2025-01,CUST_000322,MY,MY_BANK,Bin Ong,affluent,1,34600.0,23768.29,10831.71,0.6869,ACC_0000393,MYR,2025-12-31 23:59:59
2025-01,CUST_000323,MY,MY_BANK,Fatin binte Aziz,mass,2,19700.0,22949.9,0.0,1.165,ACC_0000394,MYR,2025-12-31 23:59:59
2025-01,CUST_000324,MY,MY_BANK,Iskandar bin Yahya,mass,1,23700.0,13070.5,10629.5,0.5515,ACC_0000396,MYR,2025-12-31 23:59:59
2025-01,CUST_000325,MY,MY_BANK,Kasim bin Mohamed,mass,1,10600.0,5664.01,4935.99,0.5343,ACC_0000397,MYR,2025-12-31 23:59:59
2025-01,CUST_000326,MY,MY_BANK,Muhammad bin Othman,affluent,1,16800.0,17577.8,0.0,1.0463,ACC_0000398,MYR,2025-12-31 23:59:59
2025-01,CUST_000327,MY,MY_BANK,Bin Tay,affluent,1,47100.0,33784.8,13315.2,0.7173,ACC_0000399,MYR,2025-12-31 23:59:59
2025-01,CUST_000328,MY,MY_BANK,Fadzli bin Aziz,mass,2,39200.0,27043.77,12156.23,0.6899,ACC_0000401,MYR,2025-12-31 23:59:59
2025-01,CUST_000329,MY,MY_BANK,Cheng Lau,affluent,1,62200.0,20172.85,42027.15,0.3243,ACC_0000402,MYR,2025-12-31 23:59:59
2025-01,CUST_000330,MY,MY_BANK,Putri binte Ahmad,mass,1,10000.0,7059.93,2940.07,0.706,ACC_0000403,MYR,2025-12-31 23:59:59
2025-01,CUST_000331,MY,MY_BANK,Cheng Ho,mass,2,27800.0,23382.59,4417.41,0.8411,ACC_0000405,MYR,2025-12-31 23:59:59
2025-01,CUST_000332,MY,MY_BANK,Jun Heng,mass,1,8000.0,4672.41,3327.59,0.5841,ACC_0000406,MYR,2025-12-31 23:59:59
2025-01,CUST_000333,MY,MY_BANK,Ling Ng,mass,1,18100.0,10896.67,7203.33,0.602,ACC_0000407,MYR,2025-12-31 23:59:59
2025-01,CUST_000334,MY,MY_BANK,Hanis binte Daud,affluent,1,15900.0,18735.19,0.0,1.1783,ACC_0000408,MYR,2025-12-31 23:59:59
2025-01,CUST_000335,MY,MY_BANK,Sheng Lee,mass,1,20500.0,14093.34,6406.66,0.6875,ACC_0000409,MYR,2025-12-31 23:59:59
2025-01,CUST_000336,MY,MY_BANK,Jun Tay,premium,1,110300.0,83689.47,26610.53,0.7587,ACC_0000410,MYR,2025-12-31 23:59:59
2025-01,CUST_000337,MY,MY_BANK,Hong Chen,affluent,2,43700.0,52022.88,0.0,1.1905,ACC_0000411,MYR,2025-12-31 23:59:59
2025-01,CUST_000338,MY,MY_BANK,Nadia binte Hassan,premium,1,75400.0,67352.47,8047.53,0.8933,ACC_0000413,MYR,2025-12-31 23:59:59
2025-01,CUST_000339,MY,MY_BANK,Kasim bin Ahmad,premium,1,94800.0,69014.68,25785.32,0.728,ACC_0000414,MYR,2025-12-31 23:59:59
2025-01,CUST_000340,MY,MY_BANK,Azrul bin Rahman,premium,2,130700.0,111451.96,19248.04,0.8527,ACC_0000415,MYR,2025-12-31 23:59:59
2025-01,CUST_000341,MY,MY_BANK,Jian Teo,mass,1,7400.0,3782.69,3617.31,0.5112,ACC_0000417,MYR,2025-12-31 23:59:59
