statement_id,account_id,customer_id,country_code,legal_entity,full_name,customer_segment,statement_month,statement_date,opening_balance,closing_balance,total_spend,total_credits,total_fees,minimum_due,total_due,due_date,payment_status,credit_limit,available_credit,utilization_rate,transaction_count,interest_charged,created_at
STMT_00000105,ACC_0000009,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-09,2025-09-30,0.0,201.53,201.53,0,0.0,50.0,201.53,2025-10-21,paid_full,30000.0,29798.47,0.0067,1,0.0,2025-09-30 23:59:00
STMT_00000106,ACC_0000009,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-10,2025-10-31,0.0,2025.4,2025.4,0,0.0,60.76,2025.4,2025-11-21,paid_minimum,30000.0,27974.6,0.0675,10,0.0,2025-10-31 23:59:00
STMT_00000107,ACC_0000009,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-11,2025-11-30,1964.64,2230.92,230.26,0,36.02,66.93,2230.92,2025-12-21,paid_partial,30000.0,27769.08,0.0744,2,36.02,2025-11-30 23:59:00
STMT_00000108,ACC_0000009,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-12,2025-12-31,1143.31,2174.47,1010.2,0,20.96,65.23,2174.47,2026-01-21,paid_minimum,30000.0,27825.53,0.0725,5,20.96,2025-12-31 23:59:00
STMT_00000109,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-01,2025-01-31,9764.54,11075.4,1115.57,0,195.29,332.26,11075.4,2025-02-21,paid_partial,47000.0,35924.6,0.2356,3,195.29,2025-01-31 23:59:00
STMT_00000110,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-02,2025-02-28,6270.17,7219.64,824.07,0,125.4,216.59,7219.64,2025-03-21,overdue,47000.0,39780.36,0.1536,5,125.4,2025-02-28 23:59:00
STMT_00000111,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-03,2025-03-31,7028.05,7913.91,745.3,0,140.56,237.42,7913.91,2025-04-21,paid_partial,47000.0,39086.09,0.1684,3,140.56,2025-03-31 23:59:00
STMT_00000112,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-04,2025-04-30,1983.82,2865.32,841.82,0,39.68,85.96,2865.32,2025-05-21,paid_partial,47000.0,44134.68,0.061,5,39.68,2025-04-30 23:59:00
STMT_00000113,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-05,2025-05-31,1201.19,1869.76,644.55,0,24.02,56.09,1869.76,2025-06-21,paid_partial,47000.0,45130.24,0.0398,6,24.02,2025-05-31 23:59:00
STMT_00000114,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-06,2025-06-30,206.27,483.36,272.96,0,4.13,50.0,483.36,2025-07-21,paid_partial,47000.0,46516.64,0.0103,1,4.13,2025-06-30 23:59:00
STMT_00000115,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-07,2025-07-31,262.93,646.27,378.08,0,5.26,50.0,646.27,2025-08-21,paid_partial,47000.0,46353.73,0.0138,3,5.26,2025-07-31 23:59:00
STMT_00000116,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-08,2025-08-31,371.69,979.39,600.27,0,7.43,50.0,979.39,2025-09-21,paid_full,47000.0,46020.61,0.0208,2,7.43,2025-08-31 23:59:00
STMT_00000117,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-09,2025-09-30,0.0,556.62,556.62,0,0.0,50.0,556.62,2025-10-21,paid_full,47000.0,46443.38,0.0118,5,0.0,2025-09-30 23:59:00
STMT_00000118,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-10,2025-10-31,0.0,1278.11,1278.11,0,0.0,50.0,1278.11,2025-11-21,paid_full,47000.0,45721.89,0.0272,4,0.0,2025-10-31 23:59:00
STMT_00000119,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-11,2025-11-30,0.0,571.42,571.42,0,0.0,50.0,571.42,2025-12-21,paid_full,47000.0,46428.58,0.0122,5,0.0,2025-11-30 23:59:00
STMT_00000120,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-12,2025-12-31,0.0,293.81,293.81,0,0.0,50.0,293.81,2026-01-21,paid_full,47000.0,46706.19,0.0063,7,0.0,2025-12-31 23:59:00
STMT_00000121,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-01,2025-01-31,4563.83,5350.12,695.01,0,91.28,160.5,5350.12,2025-02-21,paid_full,16100.0,10749.88,0.3323,2,91.28,2025-01-31 23:59:00
STMT_00000122,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-02,2025-02-28,0.0,1060.13,1060.13,0,0.0,50.0,1060.13,2025-03-21,paid_full,16100.0,15039.87,0.0658,5,0.0,2025-02-28 23:59:00
STMT_00000123,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-03,2025-03-31,0.0,1411.75,1411.75,0,0.0,50.0,1411.75,2025-04-21,paid_full,16100.0,14688.25,0.0877,7,0.0,2025-03-31 23:59:00
STMT_00000124,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-04,2025-04-30,0.0,1032.89,1032.89,0,0.0,50.0,1032.89,2025-05-21,paid_full,16100.0,15067.11,0.0642,2,0.0,2025-04-30 23:59:00
STMT_00000125,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-05,2025-05-31,0.0,1679.7,1679.7,0,0.0,50.39,1679.7,2025-06-21,overdue,16100.0,14420.3,0.1043,6,0.0,2025-05-31 23:59:00
STMT_00000126,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-06,2025-06-30,1654.31,2683.33,995.93,0,33.09,80.5,2683.33,2025-07-21,paid_full,16100.0,13416.67,0.1667,5,33.09,2025-06-30 23:59:00
STMT_00000127,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-07,2025-07-31,0.0,1064.39,1064.39,0,0.0,50.0,1064.39,2025-08-21,overdue,16100.0,15035.61,0.0661,7,0.0,2025-07-31 23:59:00
STMT_00000128,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-08,2025-08-31,1039.39,2579.0,1518.82,0,20.79,77.37,2579.0,2025-09-21,paid_full,16100.0,13521.0,0.1602,6,20.79,2025-08-31 23:59:00
STMT_00000129,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-09,2025-09-30,0.0,829.31,829.31,0,0.0,50.0,829.31,2025-10-21,paid_partial,16100.0,15270.69,0.0515,5,0.0,2025-09-30 23:59:00
STMT_00000130,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-10,2025-10-31,64.45,695.62,629.88,0,1.29,50.0,695.62,2025-11-21,overdue,16100.0,15404.38,0.0432,6,1.29,2025-10-31 23:59:00
STMT_00000131,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-11,2025-11-30,670.62,2472.9,1788.87,0,13.41,74.19,2472.9,2025-12-21,paid_partial,16100.0,13627.1,0.1536,5,13.41,2025-11-30 23:59:00
STMT_00000132,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-12,2025-12-31,737.83,1564.72,812.13,0,14.76,50.0,1564.72,2026-01-21,paid_full,16100.0,14535.28,0.0972,4,14.76,2025-12-31 23:59:00
STMT_00000133,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-01,2025-01-31,10711.96,12843.28,1917.08,0,214.24,385.3,12843.28,2025-02-21,paid_full,33400.0,20556.72,0.3845,7,214.24,2025-01-31 23:59:00
STMT_00000134,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-02,2025-02-28,0.0,0.0,0.0,0,0.0,50.0,0.0,2025-03-21,paid_full,33400.0,33400.0,0.0,0,0.0,2025-02-28 23:59:00
STMT_00000135,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-03,2025-03-31,0.0,1321.24,1321.24,0,0.0,50.0,1321.24,2025-04-21,overdue,33400.0,32078.76,0.0396,8,0.0,2025-03-31 23:59:00
STMT_00000136,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-04,2025-04-30,1296.24,1870.72,548.56,0,25.92,56.12,1870.72,2025-05-21,paid_partial,33400.0,31529.28,0.056,4,25.92,2025-04-30 23:59:00
STMT_00000137,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-05,2025-05-31,769.12,1391.47,606.97,0,15.38,50.0,1391.47,2025-06-21,paid_full,33400.0,32008.53,0.0417,4,15.38,2025-05-31 23:59:00
STMT_00000138,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-06,2025-06-30,0.0,223.75,223.75,0,0.0,50.0,223.75,2025-07-21,paid_partial,33400.0,33176.25,0.0067,2,0.0,2025-06-30 23:59:00
STMT_00000139,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-07,2025-07-31,49.31,1436.38,1386.08,0,0.99,50.0,1436.38,2025-08-21,paid_full,33400.0,31963.62,0.043,7,0.99,2025-07-31 23:59:00
STMT_00000140,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-08,2025-08-31,0.0,303.26,303.26,0,0.0,50.0,303.26,2025-09-21,paid_partial,33400.0,33096.74,0.0091,2,0.0,2025-08-31 23:59:00
STMT_00000141,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-09,2025-09-30,49.52,861.86,811.35,0,0.99,50.0,861.86,2025-10-21,paid_partial,33400.0,32538.14,0.0258,5,0.99,2025-09-30 23:59:00
STMT_00000142,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-10,2025-10-31,445.98,2497.6,2042.7,0,8.92,74.93,2497.6,2025-11-21,paid_partial,33400.0,30902.4,0.0748,10,8.92,2025-10-31 23:59:00
STMT_00000143,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-11,2025-11-30,538.88,1598.7,1049.04,0,10.78,50.0,1598.7,2025-12-21,paid_full,33400.0,31801.3,0.0479,7,10.78,2025-11-30 23:59:00
STMT_00000144,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-12,2025-12-31,0.0,869.34,869.34,0,0.0,50.0,869.34,2026-01-21,paid_full,33400.0,32530.66,0.026,7,0.0,2025-12-31 23:59:00
STMT_00000145,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-01,2025-01-31,8342.28,9984.74,1475.61,0,166.85,299.54,9984.74,2025-02-21,paid_full,22100.0,12115.26,0.4518,9,166.85,2025-01-31 23:59:00
STMT_00000146,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-02,2025-02-28,0.0,52.67,52.67,0,0.0,50.0,52.67,2025-03-21,paid_partial,22100.0,22047.33,0.0024,1,0.0,2025-02-28 23:59:00
STMT_00000147,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-03,2025-03-31,2.67,1105.86,1103.14,0,0.05,50.0,1105.86,2025-04-21,paid_partial,22100.0,20994.14,0.05,5,0.05,2025-03-31 23:59:00
STMT_00000148,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-04,2025-04-30,703.59,806.37,88.71,0,14.07,50.0,806.37,2025-05-21,overdue,22100.0,21293.63,0.0365,2,14.07,2025-04-30 23:59:00
STMT_00000149,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-05,2025-05-31,781.37,2264.16,1467.16,0,15.63,67.92,2264.16,2025-06-21,paid_full,22100.0,19835.84,0.1025,7,15.63,2025-05-31 23:59:00
STMT_00000150,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-06,2025-06-30,0.0,1131.99,1131.99,0,0.0,50.0,1131.99,2025-07-21,overdue,22100.0,20968.01,0.0512,7,0.0,2025-06-30 23:59:00
STMT_00000151,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-07,2025-07-31,1106.99,2398.51,1269.38,0,22.14,71.96,2398.51,2025-08-21,overdue,22100.0,19701.49,0.1085,3,22.14,2025-07-31 23:59:00
STMT_00000152,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-08,2025-08-31,2351.55,2506.01,107.43,0,47.03,75.18,2506.01,2025-09-21,paid_partial,22100.0,19593.99,0.1134,1,47.03,2025-08-31 23:59:00
STMT_00000153,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-09,2025-09-30,744.84,1660.26,900.52,0,14.9,50.0,1660.26,2025-10-21,overdue,22100.0,20439.74,0.0751,5,14.9,2025-09-30 23:59:00
STMT_00000154,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-10,2025-10-31,1635.26,1776.75,108.78,0,32.71,53.3,1776.75,2025-11-21,paid_full,22100.0,20323.25,0.0804,2,32.71,2025-10-31 23:59:00
STMT_00000155,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-11,2025-11-30,0.0,1739.25,1739.25,0,0.0,52.18,1739.25,2025-12-21,paid_partial,22100.0,20360.75,0.0787,6,0.0,2025-11-30 23:59:00
STMT_00000156,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-12,2025-12-31,682.17,904.61,208.8,0,13.64,50.0,904.61,2026-01-21,paid_full,22100.0,21195.39,0.0409,3,13.64,2025-12-31 23:59:00
STMT_00000157,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-01,2025-01-31,12127.84,12676.58,326.4,0,222.34,380.3,12676.58,2025-02-21,paid_partial,21400.0,8723.42,0.5924,4,222.34,2025-01-31 23:59:00
STMT_00000158,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-02,2025-02-28,3706.25,5035.28,1261.08,0,67.95,151.06,5035.28,2025-03-21,paid_full,21400.0,16364.72,0.2353,5,67.95,2025-02-28 23:59:00
STMT_00000159,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-03,2025-03-31,0.0,1545.3,1545.3,0,0.0,50.0,1545.3,2025-04-21,paid_partial,21400.0,19854.7,0.0722,8,0.0,2025-03-31 23:59:00
STMT_00000160,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-04,2025-04-30,588.94,2564.36,1964.62,0,10.8,76.93,2564.36,2025-05-21,paid_full,21400.0,18835.64,0.1198,7,10.8,2025-04-30 23:59:00
STMT_00000161,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-05,2025-05-31,0.0,384.66,384.66,0,0.0,50.0,384.66,2025-06-21,paid_full,21400.0,21015.34,0.018,5,0.0,2025-05-31 23:59:00
STMT_00000162,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-06,2025-06-30,0.0,895.26,895.26,0,0.0,50.0,895.26,2025-07-21,paid_full,21400.0,20504.74,0.0418,4,0.0,2025-06-30 23:59:00
STMT_00000163,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-07,2025-07-31,0.0,1121.37,1121.37,0,0.0,50.0,1121.37,2025-08-21,overdue,21400.0,20278.63,0.0524,6,0.0,2025-07-31 23:59:00
STMT_00000164,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-08,2025-08-31,1096.37,2667.38,1550.91,0,20.1,80.02,2667.38,2025-09-21,paid_full,21400.0,18732.62,0.1246,8,20.1,2025-08-31 23:59:00
STMT_00000165,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-09,2025-09-30,0.0,458.11,458.11,0,0.0,50.0,458.11,2025-10-21,paid_full,21400.0,20941.89,0.0214,4,0.0,2025-09-30 23:59:00
STMT_00000166,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-10,2025-10-31,0.0,576.88,576.88,0,0.0,50.0,576.88,2025-11-21,paid_full,21400.0,20823.12,0.027,3,0.0,2025-10-31 23:59:00
STMT_00000167,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-11,2025-11-30,0.0,851.79,851.79,0,0.0,50.0,851.79,2025-12-21,paid_full,21400.0,20548.21,0.0398,2,0.0,2025-11-30 23:59:00
STMT_00000168,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-12,2025-12-31,0.0,196.94,196.94,0,0.0,50.0,196.94,2026-01-21,paid_full,21400.0,21203.06,0.0092,2,0.0,2025-12-31 23:59:00
STMT_00000169,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-01,2025-01-31,16436.58,19168.0,2484.87,0,246.55,575.04,19168.0,2025-02-21,paid_full,57000.0,37832.0,0.3363,12,246.55,2025-01-31 23:59:00
STMT_00000170,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-02,2025-02-28,0.0,2395.72,2395.72,0,0.0,71.87,2395.72,2025-03-21,overdue,57000.0,54604.28,0.042,13,0.0,2025-02-28 23:59:00
STMT_00000171,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-03,2025-03-31,2348.85,4435.66,2051.58,0,35.23,133.07,4435.66,2025-04-21,paid_full,57000.0,52564.34,0.0778,10,35.23,2025-03-31 23:59:00
STMT_00000172,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-04,2025-04-30,0.0,2865.33,2865.33,0,0.0,85.96,2865.33,2025-05-21,paid_full,57000.0,54134.67,0.0503,14,0.0,2025-04-30 23:59:00
STMT_00000173,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-05,2025-05-31,0.0,2240.86,2240.86,0,0.0,67.23,2240.86,2025-06-21,paid_full,57000.0,54759.14,0.0393,13,0.0,2025-05-31 23:59:00
STMT_00000174,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-06,2025-06-30,0.0,927.5,927.5,0,0.0,50.0,927.5,2025-07-21,paid_minimum,57000.0,56072.5,0.0163,5,0.0,2025-06-30 23:59:00
STMT_00000175,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-07,2025-07-31,877.5,3299.41,2408.75,0,13.16,98.98,3299.41,2025-08-21,paid_full,57000.0,53700.59,0.0579,19,13.16,2025-07-31 23:59:00
STMT_00000176,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-08,2025-08-31,0.0,2646.4,2646.4,0,0.0,79.39,2646.4,2025-09-21,paid_partial,57000.0,54353.6,0.0464,14,0.0,2025-08-31 23:59:00
STMT_00000177,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-09,2025-09-30,374.56,2756.24,2376.06,0,5.62,82.69,2756.24,2025-10-21,paid_partial,57000.0,54243.76,0.0484,12,5.62,2025-09-30 23:59:00
STMT_00000178,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-10,2025-10-31,534.8,3322.74,2779.92,0,8.02,99.68,3322.74,2025-11-21,paid_full,57000.0,53677.26,0.0583,11,8.02,2025-10-31 23:59:00
STMT_00000179,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-11,2025-11-30,0.0,2108.09,2108.09,0,0.0,63.24,2108.09,2025-12-21,paid_full,57000.0,54891.91,0.037,10,0.0,2025-11-30 23:59:00
STMT_00000180,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-12,2025-12-31,0.0,986.38,986.38,0,0.0,50.0,986.38,2026-01-21,paid_full,57000.0,56013.62,0.0173,9,0.0,2025-12-31 23:59:00
STMT_00000181,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-01,2025-01-31,5461.2,8022.77,2461.45,0,100.12,240.68,8022.77,2025-02-21,paid_partial,15200.0,7177.23,0.5278,7,100.12,2025-01-31 23:59:00
STMT_00000182,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-02,2025-02-28,1702.93,2491.63,757.48,0,31.22,74.75,2491.63,2025-03-21,paid_full,15200.0,12708.37,0.1639,4,31.22,2025-02-28 23:59:00
STMT_00000183,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-03,2025-03-31,0.0,638.01,638.01,0,0.0,50.0,638.01,2025-04-21,paid_partial,15200.0,14561.99,0.042,3,0.0,2025-03-31 23:59:00
STMT_00000184,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-04,2025-04-30,429.34,2055.16,1617.95,0,7.87,61.65,2055.16,2025-05-21,paid_partial,15200.0,13144.84,0.1352,7,7.87,2025-04-30 23:59:00
STMT_00000185,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-05,2025-05-31,650.86,1325.24,662.45,0,11.93,50.0,1325.24,2025-06-21,paid_full,15200.0,13874.76,0.0872,6,11.93,2025-05-31 23:59:00
STMT_00000186,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-06,2025-06-30,0.0,786.05,786.05,0,0.0,50.0,786.05,2025-07-21,paid_partial,15200.0,14413.95,0.0517,5,0.0,2025-06-30 23:59:00
STMT_00000187,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-07,2025-07-31,463.68,1330.01,857.83,0,8.5,50.0,1330.01,2025-08-21,paid_partial,15200.0,13869.99,0.0875,5,8.5,2025-07-31 23:59:00
STMT_00000188,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-08,2025-08-31,103.72,1348.94,1243.32,0,1.9,50.0,1348.94,2025-09-21,paid_minimum,15200.0,13851.06,0.0887,7,1.9,2025-08-31 23:59:00
STMT_00000189,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-09,2025-09-30,1298.94,1425.16,102.41,0,23.81,50.0,1425.16,2025-10-21,paid_full,15200.0,13774.84,0.0938,1,23.81,2025-09-30 23:59:00
STMT_00000190,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-10,2025-10-31,0.0,445.29,445.29,0,0.0,50.0,445.29,2025-11-21,overdue,15200.0,14754.71,0.0293,1,0.0,2025-10-31 23:59:00
STMT_00000191,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-11,2025-11-30,420.29,1505.1,1077.1,0,7.71,50.0,1505.1,2025-12-21,paid_full,15200.0,13694.9,0.099,7,7.71,2025-11-30 23:59:00
STMT_00000192,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-12,2025-12-31,0.0,1395.22,1395.22,0,0.0,50.0,1395.22,2026-01-21,paid_full,15200.0,13804.78,0.0918,5,0.0,2025-12-31 23:59:00
STMT_00000193,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-01,2025-01-31,11368.41,14815.53,3276.59,0,170.53,444.47,14815.53,2025-02-21,paid_full,40200.0,25384.47,0.3685,15,170.53,2025-01-31 23:59:00
STMT_00000194,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-02,2025-02-28,0.0,2707.3,2707.3,0,0.0,81.22,2707.3,2025-03-21,paid_full,40200.0,37492.7,0.0673,8,0.0,2025-02-28 23:59:00
STMT_00000195,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-03,2025-03-31,0.0,2306.36,2306.36,0,0.0,69.19,2306.36,2025-04-21,overdue,40200.0,37893.64,0.0574,10,0.0,2025-03-31 23:59:00
STMT_00000196,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-04,2025-04-30,2331.36,5398.24,3031.91,0,34.97,161.95,5398.24,2025-05-21,paid_full,40200.0,34801.76,0.1343,14,34.97,2025-04-30 23:59:00
STMT_00000197,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-05,2025-05-31,0.0,3319.17,3319.17,0,0.0,99.58,3319.17,2025-06-21,paid_full,40200.0,36880.83,0.0826,16,0.0,2025-05-31 23:59:00
STMT_00000198,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-06,2025-06-30,0.0,809.1,809.1,0,0.0,50.0,809.1,2025-07-21,overdue,40200.0,39390.9,0.0201,9,0.0,2025-06-30 23:59:00
STMT_00000199,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-07,2025-07-31,834.1,2628.1,1781.49,0,12.51,78.84,2628.1,2025-08-21,paid_full,40200.0,37571.9,0.0654,12,12.51,2025-07-31 23:59:00
STMT_00000200,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-08,2025-08-31,0.0,2002.52,2002.52,0,0.0,60.08,2002.52,2025-09-21,paid_partial,40200.0,38197.48,0.0498,11,0.0,2025-08-31 23:59:00
STMT_00000201,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-09,2025-09-30,1131.49,3249.63,2101.17,0,16.97,97.49,3249.63,2025-10-21,paid_partial,40200.0,36950.37,0.0808,10,16.97,2025-09-30 23:59:00
STMT_00000202,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-10,2025-10-31,2217.16,5205.57,2955.15,0,33.26,156.17,5205.57,2025-11-21,paid_full,40200.0,34994.43,0.1295,15,33.26,2025-10-31 23:59:00
STMT_00000203,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-11,2025-11-30,0.0,2383.96,2383.96,0,0.0,71.52,2383.96,2025-12-21,paid_partial,40200.0,37816.04,0.0593,11,0.0,2025-11-30 23:59:00
STMT_00000204,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-12,2025-12-31,214.21,3052.96,2835.54,0,3.21,91.59,3052.96,2026-01-21,paid_full,40200.0,37147.04,0.0759,15,3.21,2025-12-31 23:59:00
STMT_00000205,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-01,2025-01-31,17756.12,18137.72,56.07,0,325.53,544.13,18137.72,2025-02-21,paid_full,33300.0,15162.28,0.5447,2,325.53,2025-01-31 23:59:00
STMT_00000206,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-02,2025-02-28,0.0,638.81,638.81,0,0.0,50.0,638.81,2025-03-21,paid_full,33300.0,32661.19,0.0192,6,0.0,2025-02-28 23:59:00
STMT_00000207,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-03,2025-03-31,0.0,1141.93,1141.93,0,0.0,50.0,1141.93,2025-04-21,paid_full,33300.0,32158.07,0.0343,4,0.0,2025-03-31 23:59:00
STMT_00000208,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-04,2025-04-30,0.0,836.47,836.47,0,0.0,50.0,836.47,2025-05-21,paid_full,33300.0,32463.53,0.0251,6,0.0,2025-04-30 23:59:00
STMT_00000209,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-05,2025-05-31,0.0,822.5,822.5,0,0.0,50.0,822.5,2025-06-21,overdue,33300.0,32477.5,0.0247,8,0.0,2025-05-31 23:59:00
