as_of_date,account_id,customer_id,country_code,legal_entity,full_name,customer_segment,statement_month,due_date,days_to_due,minimum_due,total_due,amount_paid,amount_outstanding,payment_status,overdue_days,overdue_bucket,consecutive_late,late_fee,interest_at_risk,is_giro_enrolled,preferred_method,currency_code,created_at
2025-07-31,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-07,2025-08-21,21,50.0,646.27,274.58,371.69,paid_partial,0,current,0,0.0,5.58,0,cheque,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-08,2025-09-21,21,50.0,979.39,979.39,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-09,2025-10-21,21,50.0,556.62,556.62,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-10,2025-11-21,21,50.0,1278.11,1278.11,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-11,2025-12-21,21,50.0,571.42,571.42,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000010,CUST_000007,SG,SG_BANK,Iskandar bin Ghani,mass,2025-12,2026-01-21,21,50.0,293.81,293.81,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-01,2025-02-21,21,160.5,5350.12,5350.12,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-02,2025-03-21,21,50.0,1060.13,1060.13,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-03,2025-04-21,21,50.0,1411.75,1411.75,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-04,2025-05-21,21,50.0,1032.89,1032.89,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-05,2025-06-21,21,50.39,1679.7,50.39,1629.31,overdue,2,1-30 days,0,25.0,24.44,0,cheque,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-06,2025-07-21,21,80.5,2683.33,2683.33,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-07,2025-08-21,21,50.0,1064.39,50.0,1014.39,overdue,1,1-30 days,0,25.0,15.22,1,cheque,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-08,2025-09-21,21,77.37,2579.0,2579.0,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-09,2025-10-21,21,50.0,829.31,764.86,64.45,paid_partial,0,current,0,0.0,0.97,1,cheque,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-10,2025-11-21,21,50.0,695.62,50.0,645.62,overdue,1,1-30 days,0,25.0,9.68,0,cheque,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-11,2025-12-21,21,74.19,2472.9,1735.07,737.83,paid_partial,0,current,0,0.0,11.07,1,cheque,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000011,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-12,2026-01-21,21,50.0,1564.72,1564.72,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-01,2025-02-21,21,385.3,12843.28,12843.28,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-02,2025-03-21,21,50.0,0.0,0.0,0.0,pending,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-03,2025-04-21,21,50.0,1321.24,50.0,1271.24,overdue,1,1-30 days,0,25.0,19.07,0,cheque,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-04,2025-05-21,21,56.12,1870.72,1101.6,769.12,paid_partial,0,current,0,0.0,11.54,0,cheque,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-05,2025-06-21,21,50.0,1391.47,1391.47,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-06,2025-07-21,21,50.0,223.75,174.44,49.31,paid_partial,0,current,0,0.0,0.74,0,cheque,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-07,2025-08-21,21,50.0,1436.38,1436.38,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-08,2025-09-21,21,50.0,303.26,253.74,49.52,paid_partial,0,current,0,0.0,0.74,0,cheque,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-09,2025-10-21,21,50.0,861.86,415.88,445.98,paid_partial,0,current,0,0.0,6.69,1,cheque,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-10,2025-11-21,21,74.93,2497.6,1958.72,538.88,paid_partial,0,current,0,0.0,8.08,1,cheque,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-11,2025-12-21,21,50.0,1598.7,1598.7,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000012,CUST_000008,SG,SG_BANK,Nurul binte Salleh,mass,2025-12,2026-01-21,21,50.0,869.34,869.34,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-01,2025-02-21,21,299.54,9984.74,9984.74,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-02,2025-03-21,21,50.0,52.67,50.0,2.67,paid_partial,0,current,0,0.0,0.04,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-03,2025-04-21,21,50.0,1105.86,402.27,703.59,paid_partial,0,current,0,0.0,10.55,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-04,2025-05-21,21,50.0,806.37,50.0,756.37,overdue,3,1-30 days,0,25.0,11.35,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-05,2025-06-21,21,67.92,2264.16,2264.16,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-06,2025-07-21,21,50.0,1131.99,50.0,1081.99,overdue,22,1-30 days,0,25.0,16.23,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-07,2025-08-21,21,71.96,2398.51,71.96,2326.55,overdue,3,1-30 days,0,25.0,34.9,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-08,2025-09-21,21,75.18,2506.01,1761.17,744.84,paid_partial,0,current,0,0.0,11.17,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-09,2025-10-21,21,50.0,1660.26,50.0,1610.26,overdue,30,1-30 days,0,25.0,24.15,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-10,2025-11-21,21,53.3,1776.75,1776.75,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-11,2025-12-21,21,52.18,1739.25,1057.08,682.17,paid_partial,0,current,0,0.0,10.23,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000013,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-12,2026-01-21,21,50.0,904.61,904.61,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-01,2025-02-21,21,380.3,12676.58,8970.33,3706.25,paid_partial,0,current,0,0.0,55.59,1,online_banking,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-02,2025-03-21,21,151.06,5035.28,5035.28,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-03,2025-04-21,21,50.0,1545.3,956.36,588.94,paid_partial,0,current,0,0.0,8.83,1,online_banking,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-04,2025-05-21,21,76.93,2564.36,2564.36,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-05,2025-06-21,21,50.0,384.66,384.66,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-06,2025-07-21,21,50.0,895.26,895.26,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-07,2025-08-21,21,50.0,1121.37,50.0,1071.37,overdue,9,1-30 days,0,25.0,16.07,1,online_banking,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-08,2025-09-21,21,80.02,2667.38,2667.38,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-09,2025-10-21,21,50.0,458.11,458.11,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-10,2025-11-21,21,50.0,576.88,576.88,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-11,2025-12-21,21,50.0,851.79,851.79,0.0,paid_full,0,current,0,0.0,0.0,1,online_banking,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000014,CUST_000009,SG,SG_BANK,Yong Sim,mass,2025-12,2026-01-21,21,50.0,196.94,196.94,0.0,paid_full,0,current,0,0.0,0.0,0,online_banking,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-01,2025-02-21,21,575.04,19168.0,19168.0,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-02,2025-03-21,21,71.87,2395.72,71.87,2323.85,overdue,2,1-30 days,0,25.0,34.86,0,giro,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-03,2025-04-21,21,133.07,4435.66,4435.66,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-04,2025-05-21,21,85.96,2865.33,2865.33,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-05,2025-06-21,21,67.23,2240.86,2240.86,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-06,2025-07-21,21,50.0,927.5,50.0,877.5,paid_minimum,0,current,0,0.0,13.16,0,giro,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-07,2025-08-21,21,98.98,3299.41,3299.41,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-08,2025-09-21,21,79.39,2646.4,2271.84,374.56,paid_partial,0,current,0,0.0,5.62,1,giro,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-09,2025-10-21,21,82.69,2756.24,2221.44,534.8,paid_partial,0,current,0,0.0,8.02,0,giro,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-10,2025-11-21,21,99.68,3322.74,3322.74,0.0,paid_full,0,current,0,0.0,0.0,1,giro,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-11,2025-12-21,21,63.24,2108.09,2108.09,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000015,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2025-12,2026-01-21,21,50.0,986.38,986.38,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-01,2025-02-21,21,240.68,8022.77,6319.84,1702.93,paid_partial,0,current,0,0.0,25.54,1,cheque,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-02,2025-03-21,21,74.75,2491.63,2491.63,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-03,2025-04-21,21,50.0,638.01,208.67,429.34,paid_partial,0,current,0,0.0,6.44,0,cheque,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-04,2025-05-21,21,61.65,2055.16,1404.3,650.86,paid_partial,0,current,0,0.0,9.76,1,cheque,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-05,2025-06-21,21,50.0,1325.24,1325.24,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-06,2025-07-21,21,50.0,786.05,322.37,463.68,paid_partial,0,current,0,0.0,6.96,1,cheque,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-07,2025-08-21,21,50.0,1330.01,1226.29,103.72,paid_partial,0,current,0,0.0,1.56,1,cheque,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-08,2025-09-21,21,50.0,1348.94,50.0,1298.94,paid_minimum,0,current,0,0.0,19.48,0,cheque,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-09,2025-10-21,21,50.0,1425.16,1425.16,0.0,paid_full,0,current,0,0.0,0.0,1,cheque,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-10,2025-11-21,21,50.0,445.29,50.0,395.29,overdue,7,1-30 days,0,25.0,5.93,0,cheque,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-11,2025-12-21,21,50.0,1505.1,1505.1,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000016,CUST_000011,SG,SG_BANK,Yan Sim,mass,2025-12,2026-01-21,21,50.0,1395.22,1395.22,0.0,paid_full,0,current,0,0.0,0.0,0,cheque,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-01,2025-02-21,21,444.47,14815.53,14815.53,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-02,2025-03-21,21,81.22,2707.3,2707.3,0.0,paid_full,0,current,0,0.0,0.0,1,giro,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-03,2025-04-21,21,69.19,2306.36,0.0,2306.36,overdue,12,1-30 days,0,25.0,34.6,0,giro,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-04,2025-05-21,21,161.95,5398.24,5398.24,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-05,2025-06-21,21,99.58,3319.17,3319.17,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-06,2025-07-21,21,50.0,809.1,0.0,809.1,overdue,9,1-30 days,0,25.0,12.14,0,giro,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-07,2025-08-21,21,78.84,2628.1,2628.1,0.0,paid_full,0,current,0,0.0,0.0,1,giro,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-08,2025-09-21,21,60.08,2002.52,871.03,1131.49,paid_partial,0,current,0,0.0,16.97,0,giro,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-09,2025-10-21,21,97.49,3249.63,1032.47,2217.16,paid_partial,0,current,0,0.0,33.26,0,giro,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-10,2025-11-21,21,156.17,5205.57,5205.57,0.0,paid_full,0,current,0,0.0,0.0,0,giro,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-11,2025-12-21,21,71.52,2383.96,2169.75,214.21,paid_partial,0,current,0,0.0,3.21,0,giro,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000017,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2025-12,2026-01-21,21,91.59,3052.96,3052.96,0.0,paid_full,0,current,0,0.0,0.0,1,giro,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-01,2025-02-21,21,544.13,18137.72,18137.72,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-02,2025-03-21,21,50.0,638.81,638.81,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-03,2025-04-21,21,50.0,1141.93,1141.93,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-04,2025-05-21,21,50.0,836.47,836.47,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-05,2025-06-21,21,50.0,822.5,0.0,822.5,overdue,40,31-60 days,0,25.0,12.34,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-06,2025-07-21,21,102.78,3426.08,3426.08,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-07,2025-08-21,21,50.0,624.85,553.25,71.6,paid_partial,0,current,0,0.0,1.07,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-08,2025-09-21,21,50.0,603.59,475.16,128.43,paid_partial,0,current,0,0.0,1.93,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-09,2025-10-21,21,50.0,325.41,325.41,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-10,2025-11-21,21,50.92,1697.18,969.81,727.37,paid_partial,0,current,0,0.0,10.91,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-11,2025-12-21,21,50.0,1662.87,1554.87,108.0,paid_partial,0,current,0,0.0,1.62,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000018,CUST_000013,SG,SG_BANK,Hui Phua,mass,2025-12,2026-01-21,21,50.0,461.51,185.08,276.43,paid_partial,0,current,0,0.0,4.15,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-01,2025-02-21,21,102.92,3430.71,3430.71,0.0,paid_full,0,current,0,0.0,0.0,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-02,2025-03-21,21,50.15,1671.78,1671.78,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-03-31,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-03,2025-04-21,21,50.0,1212.53,769.78,442.75,paid_partial,0,current,0,0.0,6.64,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-04-30,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-04,2025-05-21,21,50.0,1054.77,543.34,511.43,paid_partial,0,current,0,0.0,7.67,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-05-31,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-05,2025-06-21,21,50.0,1011.12,0.0,1011.12,overdue,9,1-30 days,0,25.0,15.17,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-06-30,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-06,2025-07-21,21,79.11,2637.16,1289.3,1347.86,paid_partial,0,current,0,0.0,20.22,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-07-31,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-07,2025-08-21,21,102.09,3403.02,2145.76,1257.26,paid_partial,0,current,0,0.0,18.86,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-08-31,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-08,2025-09-21,21,66.03,2200.99,0.0,2200.99,overdue,22,1-30 days,0,25.0,33.01,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-09-30,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-09,2025-10-21,21,116.58,3885.86,116.58,3769.28,paid_minimum,0,current,0,0.0,56.54,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-10-31,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-10,2025-11-21,21,126.5,4216.83,126.5,4090.33,paid_minimum,0,current,0,0.0,61.35,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-11-30,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-11,2025-12-21,21,160.65,5354.85,3544.09,1810.76,paid_partial,0,current,0,0.0,27.16,1,bank_transfer,SGD,2025-12-31 23:59:59
2025-12-31,ACC_0000019,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-12,2026-01-21,21,81.09,2702.9,2702.9,0.0,paid_full,0,current,0,0.0,0.0,0,bank_transfer,SGD,2025-12-31 23:59:59
2025-01-31,ACC_0000020,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-01,2025-02-21,21,96.57,3219.04,2346.34,872.7,paid_partial,0,current,0,0.0,13.09,1,giro,SGD,2025-12-31 23:59:59
2025-02-28,ACC_0000020,CUST_000014,SG,SG_BANK,Jian Teo,mass,2025-02,2025-03-21,21,50.45,1681.56,1681.56,0.0,paid_full,0,current,0,0.0,0.0,1,giro,SGD,2025-12-31 23:59:59
