as_of_date,customer_id,country_code,legal_entity,full_name,first_name,last_name,customer_segment,risk_rating,kyc_status,age,age_band,credit_score,credit_band,primary_account_id,account_type,current_balance,available_balance,credit_limit,utilization_pct,total_accounts,mtd_spend,last_month_spend,spend_change_pct,top_spend_category,payment_status,total_due,days_to_due,is_overdue,consecutive_late,active_fraud_alerts,currency_code,created_at
2025-12-31,CUST_000356,IN,IN_BANK,Shreya Kumar,Shreya,Kumar,affluent,medium,verified,51,46-55,566,poor,ACC_0000435,credit_card,68524.56,253075.44,321600.0,0.2131,2,340217.26,275900.18,0.2331,retail_shopping,paid_full,121215.3,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000357,IN,IN_BANK,Amit Pillai,Amit,Pillai,mass,low,verified,52,46-55,695,good,ACC_0000437,credit_card,108069.72,66030.28,174100.0,0.6207,1,8657.19,104911.06,-0.9175,food_dining,paid_full,8657.19,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000358,IN,IN_BANK,Arjun Gupta,Arjun,Gupta,affluent,low,verified,25,18-25,768,very_good,ACC_0000438,credit_card,131959.29,196440.71,328400.0,0.4018,1,216197.64,267400.49,-0.1915,travel_transport,paid_full,216197.64,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000359,IN,IN_BANK,Rohit Pillai,Rohit,Pillai,mass,medium,verified,43,36-45,560,poor,ACC_0000439,credit_card,104684.59,51015.41,155700.0,0.6723,1,114086.95,34973.03,2.2621,hotel,paid_partial,154695.32,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000360,IN,IN_BANK,Arjun Patel,Arjun,Patel,mass,low,verified,31,26-35,691,good,ACC_0000440,credit_card,70131.05,34568.95,104700.0,0.6698,1,68138.21,43620.98,0.5621,retail_shopping,paid_full,68138.21,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000361,IN,IN_BANK,Priya Gupta,Priya,Gupta,premium,low,verified,46,46-55,796,very_good,ACC_0000441,credit_card,919986.59,710113.41,1630100.0,0.5644,1,274044.88,350360.47,-0.2178,retail_shopping,paid_partial,274044.88,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000362,IN,IN_BANK,Amit Kapoor,Amit,Kapoor,mass,low,verified,60,56-65,728,good,ACC_0000442,credit_card,109752.71,234347.29,344100.0,0.319,2,135405.97,62386.5,1.1704,travel_transport,paid_partial,66553.11,21,0,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000363,IN,IN_BANK,Anjali Iyer,Anjali,Iyer,mass,low,verified,63,56-65,775,very_good,ACC_0000444,credit_card,107496.85,132003.15,239500.0,0.4488,1,49023.33,9334.85,4.2516,travel_transport,paid_full,55959.47,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000364,IN,IN_BANK,Rohit Pillai,Rohit,Pillai,premium,low,verified,46,46-55,714,good,ACC_0000445,credit_card,731823.99,1524176.01,2256000.0,0.3244,2,594484.1,770466.91,-0.2284,travel_transport,paid_full,364472.55,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000365,IN,IN_BANK,Ananya Mehta,Ananya,Mehta,mass,low,verified,47,46-55,701,good,ACC_0000447,credit_card,53963.68,124036.32,178000.0,0.3032,1,124141.99,42778.87,1.9019,healthcare,paid_partial,124141.99,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000366,IN,IN_BANK,Kavya Joshi,Kavya,Joshi,affluent,high,enhanced_due_diligence,65,56-65,304,poor,ACC_0000448,credit_card,292117.05,248682.95,540800.0,0.5402,1,77309.14,262220.54,-0.7052,retail_shopping,overdue,414243.32,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000367,IN,IN_BANK,Deepak Reddy,Deepak,Reddy,affluent,low,verified,52,46-55,798,very_good,ACC_0000449,credit_card,202607.27,398692.73,601300.0,0.3369,1,144769.71,79687.19,0.8167,travel_transport,paid_full,200356.39,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000368,IN,IN_BANK,Sunita Shah,Sunita,Shah,mass,medium,verified,43,36-45,636,fair,ACC_0000450,credit_card,68203.71,157696.29,225900.0,0.3019,1,105061.66,82164.97,0.2787,retail_shopping,overdue,119600.8,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000369,IN,IN_BANK,Rahul Kapoor,Rahul,Kapoor,premium,low,verified,58,56-65,821,excellent,ACC_0000451,credit_card,582906.21,975993.79,1558900.0,0.3739,1,282442.72,217460.03,0.2988,travel_transport,paid_full,496268.78,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000370,IN,IN_BANK,Pradeep Kumar,Pradeep,Kumar,premium,low,enhanced_due_diligence,32,26-35,713,good,ACC_0000452,credit_card,218687.34,486112.66,704800.0,0.3103,1,298375.43,347240.6,-0.1407,retail_shopping,paid_full,298375.43,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000371,IN,IN_BANK,Lakshmi Reddy,Lakshmi,Reddy,mass,low,enhanced_due_diligence,54,46-55,794,very_good,ACC_0000453,credit_card,67486.52,107613.48,175100.0,0.3854,2,77319.66,133286.19,-0.4199,travel_transport,paid_minimum,76321.01,21,0,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000372,IN,IN_BANK,Ananya Joshi,Ananya,Joshi,affluent,low,verified,47,46-55,838,excellent,ACC_0000455,credit_card,188898.56,747701.44,936600.0,0.2017,1,138005.91,140132.44,-0.0152,retail_shopping,overdue,192410.05,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000373,IN,IN_BANK,Divya Sharma,Divya,Sharma,premium,high,verified,66,65+,488,poor,ACC_0000456,credit_card,405196.74,1188603.26,1593800.0,0.2542,1,353855.37,127643.8,1.7722,travel_transport,paid_minimum,426859.11,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000374,IN,IN_BANK,Divya Bhat,Divya,Bhat,mass,low,verified,46,46-55,744,very_good,ACC_0000457,credit_card,234916.91,110383.09,345300.0,0.6803,1,83859.63,96850.03,-0.1341,retail_shopping,paid_minimum,83859.63,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000375,IN,IN_BANK,Anjali Kumar,Anjali,Kumar,mass,low,verified,60,56-65,699,good,ACC_0000458,credit_card,85945.28,147554.72,233500.0,0.3681,2,104917.83,153049.0,-0.3145,travel_transport,paid_full,110436.99,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000376,IN,IN_BANK,Sonal Patel,Sonal,Patel,mass,low,verified,46,46-55,776,very_good,ACC_0000460,credit_card,125553.36,56946.64,182500.0,0.688,1,53502.88,14354.38,2.7273,retail_shopping,paid_full,53502.88,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000377,IN,IN_BANK,Ritu Nair,Ritu,Nair,mass,low,verified,68,65+,823,excellent,ACC_0000461,credit_card,80184.97,82215.03,162400.0,0.4937,1,117933.05,36910.61,2.1951,travel_transport,paid_full,128509.87,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000378,IN,IN_BANK,Raj Reddy,Raj,Reddy,affluent,low,verified,51,46-55,691,good,ACC_0000462,credit_card,126811.75,263188.25,390000.0,0.3252,1,113359.97,96829.83,0.1707,grocery,paid_partial,167594.34,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000379,IN,IN_BANK,Divya Gupta,Divya,Gupta,affluent,medium,enhanced_due_diligence,43,36-45,683,good,ACC_0000463,credit_card,634179.31,523220.69,1157400.0,0.5479,1,201070.32,112278.15,0.7908,travel_transport,paid_minimum,336087.17,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000380,IN,IN_BANK,Neha Joshi,Neha,Joshi,affluent,medium,verified,37,36-45,687,good,ACC_0000464,credit_card,122246.27,100753.73,223000.0,0.5482,2,128048.62,466386.13,-0.7254,retail_shopping,paid_partial,453448.83,21,0,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000381,IN,IN_BANK,Priya Pillai,Priya,Pillai,mass,medium,verified,63,56-65,612,fair,ACC_0000466,credit_card,28276.17,94323.83,122600.0,0.2306,1,6489.71,127559.95,-0.9491,food_dining,paid_partial,6489.71,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000382,IN,IN_BANK,Suresh Sharma,Suresh,Sharma,premium,high,verified,34,26-35,581,fair,ACC_0000467,credit_card,770404.12,433195.88,1203600.0,0.6401,1,219625.79,229844.8,-0.0445,retail_shopping,overdue,358184.64,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000383,IN,IN_BANK,Rohit Bhat,Rohit,Bhat,premium,low,enhanced_due_diligence,62,56-65,772,very_good,ACC_0000468,credit_card,63783.01,100916.99,164700.0,0.3873,1,394929.15,294073.79,0.343,retail_shopping,paid_full,394929.15,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000384,IN,IN_BANK,Rahul Joshi,Rahul,Joshi,affluent,low,verified,60,56-65,758,very_good,ACC_0000469,credit_card,173976.22,242923.78,416900.0,0.4173,2,366165.3,306971.98,0.1928,travel_transport,paid_full,159583.79,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000385,IN,IN_BANK,Deepak Shah,Deepak,Shah,premium,high,verified,53,46-55,336,poor,ACC_0000471,credit_card,424298.52,419001.48,843300.0,0.5031,1,266463.3,191704.34,0.39,travel_transport,overdue,1593726.36,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000386,IN,IN_BANK,Ananya Singh,Ananya,Singh,affluent,low,verified,63,56-65,772,very_good,ACC_0000472,credit_card,195434.99,546565.01,742000.0,0.2634,1,164804.24,184939.31,-0.1089,retail_shopping,paid_full,164804.24,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000387,IN,IN_BANK,Sonal Sharma,Sonal,Sharma,mass,low,verified,55,46-55,808,excellent,ACC_0000473,credit_card,42701.72,104598.28,147300.0,0.2899,1,22049.12,129873.88,-0.8302,travel_transport,paid_full,22049.12,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000388,IN,IN_BANK,Vikram Rao,Vikram,Rao,affluent,low,verified,22,18-25,753,very_good,ACC_0000474,credit_card,238374.79,747525.21,985900.0,0.2418,1,266371.71,132899.83,1.0043,travel_transport,paid_partial,266371.71,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000389,IN,IN_BANK,Ritu Reddy,Ritu,Reddy,affluent,medium,pending,38,36-45,580,fair,ACC_0000475,credit_card,445399.79,267100.21,712500.0,0.6251,2,236108.58,189597.17,0.2453,retail_shopping,paid_partial,194162.76,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000390,IN,IN_BANK,Arjun Singh,Arjun,Singh,affluent,low,verified,28,26-35,748,very_good,ACC_0000477,credit_card,54157.3,209042.7,263200.0,0.2058,1,147600.46,198677.89,-0.2571,travel_transport,paid_partial,242378.3,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000391,IN,IN_BANK,Amit Kapoor,Amit,Kapoor,premium,low,pending,28,26-35,715,good,ACC_0000478,credit_card,684497.41,448802.59,1133300.0,0.604,2,585024.85,592065.78,-0.0119,travel_transport,paid_partial,623487.91,21,0,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000392,IN,IN_BANK,Asha Kapoor,Asha,Kapoor,premium,high,verified,23,18-25,548,poor,ACC_0000480,credit_card,382839.34,1103460.66,1486300.0,0.2576,1,190857.97,120231.33,0.5874,hotel,paid_full,1219547.93,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000393,IN,IN_BANK,Pradeep Singh,Pradeep,Singh,mass,medium,enhanced_due_diligence,30,26-35,603,fair,ACC_0000481,credit_card,41315.55,48284.45,89600.0,0.4611,1,16657.21,49813.7,-0.6656,retail_shopping,paid_partial,66197.89,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000394,IN,IN_BANK,Raj Mehta,Raj,Mehta,affluent,high,verified,36,36-45,573,poor,ACC_0000482,credit_card,238929.99,333570.01,572500.0,0.4173,2,275565.17,351064.66,-0.2151,retail_shopping,paid_partial,626400.62,21,0,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000395,IN,IN_BANK,Asha Pillai,Asha,Pillai,mass,low,verified,36,36-45,831,excellent,ACC_0000484,credit_card,174983.99,117216.01,292200.0,0.5989,1,38271.35,64360.68,-0.4054,hotel,paid_partial,38271.35,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000396,IN,IN_BANK,Raj Kapoor,Raj,Kapoor,mass,medium,verified,45,36-45,661,fair,ACC_0000485,credit_card,104351.12,114748.88,219100.0,0.4763,1,47243.48,76455.88,-0.3821,retail_shopping,paid_full,123143.92,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000397,IN,IN_BANK,Asha Singh,Asha,Singh,affluent,medium,verified,60,56-65,682,good,ACC_0000486,credit_card,51999.2,197400.8,249400.0,0.2085,1,164488.64,152080.42,0.0816,retail_shopping,paid_full,164488.64,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000398,IN,IN_BANK,Asha Rao,Asha,Rao,premium,medium,pending,68,65+,700,good,ACC_0000487,credit_card,904671.19,1866928.81,2771600.0,0.3264,2,534447.77,629254.39,-0.1507,travel_transport,paid_full,270929.96,21,0,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000399,IN,IN_BANK,Karan Iyer,Karan,Iyer,affluent,low,verified,28,26-35,757,very_good,ACC_0000489,credit_card,119100.9,310199.1,429300.0,0.2774,1,202140.48,270853.28,-0.2537,retail_shopping,paid_partial,202140.48,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000400,IN,IN_BANK,Neha Gupta,Neha,Gupta,affluent,high,verified,46,46-55,326,poor,ACC_0000490,credit_card,142557.37,535142.63,677700.0,0.2104,1,114054.62,86526.62,0.3181,retail_shopping,paid_minimum,882128.97,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000401,IN,IN_BANK,Nikhil Nair,Nikhil,Nair,affluent,high,verified,63,56-65,495,poor,ACC_0000491,credit_card,110995.37,77404.63,188400.0,0.5891,1,249772.25,224816.86,0.111,travel_transport,overdue,1530915.84,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000402,IN,IN_BANK,Lakshmi Rao,Lakshmi,Rao,mass,low,verified,39,36-45,845,excellent,ACC_0000492,credit_card,85121.68,62878.32,148000.0,0.5751,1,18065.84,72438.34,-0.7506,grocery,paid_full,89873.81,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000403,IN,IN_BANK,Meera Rao,Meera,Rao,affluent,medium,verified,26,26-35,613,fair,ACC_0000493,credit_card,313911.5,147988.5,461900.0,0.6796,1,188182.68,141966.72,0.3255,retail_shopping,overdue,407862.14,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000404,IN,IN_BANK,Rohit Singh,Rohit,Singh,mass,high,verified,27,26-35,427,poor,ACC_0000494,credit_card,157856.9,121343.1,279200.0,0.5654,1,82318.37,78408.68,0.0499,hotel,overdue,172239.05,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000405,IN,IN_BANK,Lakshmi Reddy,Lakshmi,Reddy,affluent,low,verified,66,65+,756,very_good,ACC_0000495,credit_card,148389.01,407110.99,555500.0,0.2671,1,151011.93,225299.2,-0.3297,travel_transport,paid_partial,151011.93,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000406,IN,IN_BANK,Pooja Bhat,Pooja,Bhat,mass,medium,verified,27,26-35,628,fair,ACC_0000496,credit_card,136190.47,70709.53,206900.0,0.6582,1,47708.52,64707.42,-0.2627,travel_transport,overdue,47708.52,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000407,IN,IN_BANK,Pradeep Patel,Pradeep,Patel,mass,medium,verified,65,56-65,629,fair,ACC_0000497,credit_card,96114.05,63185.95,159300.0,0.6034,1,41502.73,125056.7,-0.6681,retail_shopping,paid_partial,41502.73,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000408,IN,IN_BANK,Neha Shah,Neha,Shah,mass,low,verified,66,65+,692,good,ACC_0000498,credit_card,68362.28,160037.72,228400.0,0.2993,1,48194.89,111446.71,-0.5676,retail_shopping,paid_partial,48194.89,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000409,IN,IN_BANK,Vikram Gupta,Vikram,Gupta,affluent,low,verified,31,26-35,774,very_good,ACC_0000499,credit_card,142816.84,211283.16,354100.0,0.4033,2,248609.3,395883.41,-0.372,retail_shopping,paid_partial,178388.34,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000410,IN,IN_BANK,Kavya Pillai,Kavya,Pillai,mass,medium,enhanced_due_diligence,42,36-45,707,good,ACC_0000501,credit_card,41142.61,151757.39,192900.0,0.2133,1,127988.21,123889.49,0.0331,retail_shopping,paid_full,184191.54,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000411,IN,IN_BANK,Nikhil Reddy,Nikhil,Reddy,affluent,medium,verified,22,18-25,695,good,ACC_0000502,credit_card,302347.01,521652.99,824000.0,0.3669,1,223468.62,113391.48,0.9708,retail_shopping,overdue,237328.11,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000412,IN,IN_BANK,Suresh Iyer,Suresh,Iyer,mass,medium,pending,32,26-35,634,fair,ACC_0000503,credit_card,92566.35,78833.65,171400.0,0.5401,1,153726.9,33457.41,3.5947,travel_transport,paid_full,169133.87,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000413,IN,IN_BANK,Suresh Rao,Suresh,Rao,affluent,low,verified,25,18-25,681,good,ACC_0000504,credit_card,162856.5,150543.5,313400.0,0.5196,1,109113.81,86170.63,0.2663,utilities,paid_partial,155291.47,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000414,IN,IN_BANK,Vikram Mehta,Vikram,Mehta,mass,low,pending,36,36-45,817,excellent,ACC_0000505,credit_card,209840.69,215559.31,425400.0,0.4933,1,54400.26,22066.89,1.4652,retail_shopping,paid_full,54400.26,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000415,IN,IN_BANK,Raj Pillai,Raj,Pillai,affluent,high,enhanced_due_diligence,44,36-45,515,poor,ACC_0000506,credit_card,165211.06,324288.94,489500.0,0.3375,1,194439.77,99157.72,0.9609,retail_shopping,overdue,417713.46,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000416,IN,IN_BANK,Arjun Gupta,Arjun,Gupta,mass,medium,verified,31,26-35,669,fair,ACC_0000507,credit_card,65023.82,96076.18,161100.0,0.4036,1,14972.17,60290.88,-0.7517,retail_shopping,paid_partial,14972.17,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000417,IN,IN_BANK,Rahul Mehta,Rahul,Mehta,affluent,low,verified,66,65+,706,good,ACC_0000508,credit_card,498142.7,338557.3,836700.0,0.5954,2,427116.51,434201.89,-0.0163,retail_shopping,paid_full,147529.31,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000418,IN,IN_BANK,Karan Singh,Karan,Singh,mass,medium,verified,46,46-55,669,fair,ACC_0000510,credit_card,67295.2,90004.8,157300.0,0.4278,2,117026.63,213849.46,-0.4528,retail_shopping,paid_full,10237.04,21,0,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000419,IN,IN_BANK,Anjali Singh,Anjali,Singh,affluent,low,verified,22,18-25,835,excellent,ACC_0000512,credit_card,516750.3,473049.7,989800.0,0.5221,1,54034.02,128082.04,-0.5781,retail_shopping,paid_full,126434.94,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000420,IN,IN_BANK,Amit Shah,Amit,Shah,mass,medium,verified,59,56-65,582,fair,ACC_0000513,credit_card,111940.73,60759.27,172700.0,0.6482,1,59539.12,3311.91,16.9773,hotel,paid_partial,62407.27,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000421,IN,IN_BANK,Kavya Rao,Kavya,Rao,mass,low,verified,34,26-35,744,very_good,ACC_0000514,credit_card,72595.77,156504.23,229100.0,0.3169,1,47816.83,36587.68,0.3069,retail_shopping,paid_full,47816.83,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000422,IN,IN_BANK,Priya Reddy,Priya,Reddy,affluent,low,verified,47,46-55,792,very_good,ACC_0000515,credit_card,650968.26,283531.74,934500.0,0.6966,1,39413.16,95176.75,-0.5859,healthcare,paid_full,136271.31,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000423,IN,IN_BANK,Ritu Bhat,Ritu,Bhat,affluent,low,verified,54,46-55,748,very_good,ACC_0000516,credit_card,153786.92,390013.08,543800.0,0.2828,1,173914.72,84620.84,1.0552,retail_shopping,paid_full,306353.14,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000424,IN,IN_BANK,Karan Reddy,Karan,Reddy,affluent,medium,enhanced_due_diligence,56,56-65,581,fair,ACC_0000517,credit_card,510613.43,469686.57,980300.0,0.5209,1,206772.59,73979.58,1.795,retail_shopping,paid_full,226900.17,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000425,IN,IN_BANK,Vivek Patel,Vivek,Patel,mass,medium,pending,68,65+,714,good,ACC_0000518,credit_card,108031.45,173968.55,282000.0,0.3831,1,83276.64,110983.61,-0.2496,retail_shopping,paid_partial,83276.64,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000426,IN,IN_BANK,Neha Rao,Neha,Rao,affluent,low,verified,33,26-35,726,good,ACC_0000519,credit_card,535282.44,362617.56,897900.0,0.5961,2,392821.88,368884.3,0.0649,retail_shopping,paid_full,314314.37,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000427,IN,IN_BANK,Pooja Patel,Pooja,Patel,affluent,medium,verified,68,65+,658,fair,ACC_0000521,credit_card,84413.7,241686.3,326100.0,0.2589,1,76491.7,292977.01,-0.7389,travel_transport,paid_partial,350337.95,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000428,IN,IN_BANK,Deepak Kapoor,Deepak,Kapoor,mass,medium,pending,67,65+,638,fair,ACC_0000522,credit_card,123680.04,109119.96,232800.0,0.5313,1,64863.66,29058.29,1.2322,retail_shopping,paid_partial,68678.74,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000429,IN,IN_BANK,Rohan Pillai,Rohan,Pillai,mass,low,verified,32,26-35,847,excellent,ACC_0000523,credit_card,284448.3,133851.7,418300.0,0.68,1,58151.05,19096.02,2.0452,retail_shopping,paid_full,58151.05,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000430,IN,IN_BANK,Rohan Sharma,Rohan,Sharma,mass,low,verified,24,18-25,788,very_good,ACC_0000524,credit_card,30766.18,50333.82,81100.0,0.3794,2,127638.24,24995.33,4.1065,travel_transport,paid_full,52657.99,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000431,IN,IN_BANK,Ritu Gupta,Ritu,Gupta,mass,medium,enhanced_due_diligence,42,36-45,588,fair,ACC_0000526,credit_card,55882.29,100717.71,156600.0,0.3568,1,89574.97,85525.91,0.0473,hotel,overdue,89574.97,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000432,IN,IN_BANK,Lakshmi Kapoor,Lakshmi,Kapoor,mass,low,verified,30,26-35,806,excellent,ACC_0000527,credit_card,22911.84,45288.16,68200.0,0.336,1,72371.64,39774.48,0.8195,travel_transport,paid_minimum,72371.64,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000433,IN,IN_BANK,Priya Shah,Priya,Shah,premium,low,verified,57,56-65,715,good,ACC_0000528,credit_card,670104.06,1027895.94,1698000.0,0.3946,2,477287.13,478139.17,-0.0018,retail_shopping,paid_minimum,444226.67,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000434,IN,IN_BANK,Pooja Shah,Pooja,Shah,affluent,low,pending,25,18-25,720,good,ACC_0000530,credit_card,186851.99,602948.01,789800.0,0.2366,1,113546.68,128535.32,-0.1166,retail_shopping,paid_full,126932.02,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000435,IN,IN_BANK,Swati Joshi,Swati,Joshi,mass,medium,verified,52,46-55,588,fair,ACC_0000531,credit_card,199439.06,188960.94,388400.0,0.5135,1,44711.51,73767.58,-0.3939,retail_shopping,paid_full,44711.51,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000436,IN,IN_BANK,Sonal Joshi,Sonal,Joshi,premium,low,verified,67,65+,776,very_good,ACC_0000532,credit_card,466214.8,901985.2,1368200.0,0.3408,2,565397.32,544968.52,0.0375,travel_transport,paid_partial,334430.56,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000437,IN,IN_BANK,Raj Nair,Raj,Nair,mass,low,verified,25,18-25,772,very_good,ACC_0000534,credit_card,245989.37,263610.63,509600.0,0.4827,1,59962.81,80373.99,-0.254,travel_transport,paid_full,59962.81,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000438,IN,IN_BANK,Priya Verma,Priya,Verma,affluent,low,verified,39,36-45,691,good,ACC_0000535,credit_card,113434.16,265665.84,379100.0,0.2992,1,131953.07,89577.04,0.4731,travel_transport,paid_full,131953.07,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000439,IN,IN_BANK,Neha Kapoor,Neha,Kapoor,mass,medium,verified,48,46-55,657,fair,ACC_0000536,credit_card,43871.85,65628.15,109500.0,0.4007,1,55695.37,112269.01,-0.5039,retail_shopping,paid_full,193860.92,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000440,IN,IN_BANK,Ritu Nair,Ritu,Nair,affluent,low,verified,54,46-55,794,very_good,ACC_0000537,credit_card,98676.5,251623.5,350300.0,0.2817,1,139284.26,52488.15,1.6536,retail_shopping,paid_full,260035.47,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000441,IN,IN_BANK,Sunita Patel,Sunita,Patel,premium,low,enhanced_due_diligence,22,18-25,702,good,ACC_0000538,credit_card,736690.72,820609.28,1557300.0,0.4731,1,476830.27,334673.05,0.4248,retail_shopping,overdue,602722.3,21,1,0,1,INR,2025-12-31 23:59:59
2025-12-31,CUST_000442,IN,IN_BANK,Suresh Mehta,Suresh,Mehta,premium,high,verified,50,46-55,505,poor,ACC_0000539,credit_card,247904.76,855895.24,1103800.0,0.2246,1,214700.34,383590.08,-0.4403,utilities,paid_full,603338.42,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000443,IN,IN_BANK,Rohan Singh,Rohan,Singh,affluent,low,pending,61,56-65,682,good,ACC_0000540,credit_card,40537.83,77862.17,118400.0,0.3424,1,194711.96,166349.43,0.1705,travel_transport,paid_full,194711.96,21,0,0,0,INR,2025-12-31 23:59:59
2025-12-31,CUST_000444,IN,IN_BANK,Sonal Bhat,Sonal,Bhat,affluent,high,pending,28,26-35,505,poor,ACC_0000541,credit_card,482670.08,257029.92,739700.0,0.6525,2,168505.5,445319.01,-0.6216,retail_shopping,paid_partial,211501.4,21,0,0,0,INR,2025-12-31 23:59:59
