spend_month,customer_id,country_code,legal_entity,full_name,customer_segment,total_spend,food_dining,retail_shopping,travel_transport,healthcare,entertainment,utilities,grocery,hotel,fuel,other_spend,transaction_count,avg_txn_amount,top_category,top_merchant,mom_spend_change_pct,currency_code,created_at
2025-06,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,927.5,25.8,0.0,178.69,0.0,0.0,441.82,281.19,0.0,0.0,0.0,5,185.5,utilities,SP Group,-0.5861,SGD,2025-12-31 23:59:59
2025-07,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2408.75,127.1,443.85,181.71,462.27,487.43,519.26,0.0,0.0,44.51,142.62,19,126.78,utilities,Raffles Medical Group,1.597,SGD,2025-12-31 23:59:59
2025-08,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2646.4,140.69,670.51,723.4,271.93,0.0,183.18,533.1,0.0,0.0,123.59,14,189.03,travel_transport,Singapore Airlines,0.0987,SGD,2025-12-31 23:59:59
2025-09,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2376.06,241.24,438.47,1425.57,0.0,101.94,0.0,168.84,0.0,0.0,0.0,12,198.0,travel_transport,Singapore Airlines,-0.1022,SGD,2025-12-31 23:59:59
2025-10,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2779.92,44.63,1305.09,27.37,497.05,53.45,0.0,756.51,0.0,0.0,95.82,11,252.72,retail_shopping,Charles & Keith,0.17,SGD,2025-12-31 23:59:59
2025-11,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,2108.09,130.03,1127.51,500.36,0.0,0.0,0.0,266.58,0.0,83.61,0.0,10,210.81,retail_shopping,ZALORA Singapore,-0.2417,SGD,2025-12-31 23:59:59
2025-12,CUST_000010,SG,SG_BANK,Ming Yeo,affluent,986.38,83.72,37.38,0.0,0.0,324.86,0.0,244.4,150.29,0.0,145.73,9,109.6,entertainment,Golden Village,-0.5321,SGD,2025-12-31 23:59:59
2025-01,CUST_000011,SG,SG_BANK,Yan Sim,mass,2461.45,0.0,200.44,1147.83,886.22,0.0,0.0,226.96,0.0,0.0,0.0,7,351.64,travel_transport,Grab Transport SG,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000011,SG,SG_BANK,Yan Sim,mass,757.48,29.59,0.0,0.0,384.32,0.0,343.57,0.0,0.0,0.0,0.0,4,189.37,healthcare,Parkway Health,-0.6923,SGD,2025-12-31 23:59:59
2025-03,CUST_000011,SG,SG_BANK,Yan Sim,mass,638.01,0.0,225.98,0.0,0.0,166.53,245.5,0.0,0.0,0.0,0.0,3,212.67,utilities,Agoda,-0.1577,SGD,2025-12-31 23:59:59
2025-04,CUST_000011,SG,SG_BANK,Yan Sim,mass,1617.95,66.62,521.97,625.74,109.19,0.0,215.37,0.0,0.0,79.06,0.0,7,231.14,travel_transport,Grab Transport SG,1.5359,SGD,2025-12-31 23:59:59
2025-05,CUST_000011,SG,SG_BANK,Yan Sim,mass,662.45,156.43,103.5,207.93,0.0,194.59,0.0,0.0,0.0,0.0,0.0,6,110.41,travel_transport,ComfortDelGro,-0.5906,SGD,2025-12-31 23:59:59
2025-06,CUST_000011,SG,SG_BANK,Yan Sim,mass,786.05,44.6,77.15,0.0,72.98,0.0,591.32,0.0,0.0,0.0,0.0,5,157.21,utilities,Singtel,0.1866,SGD,2025-12-31 23:59:59
2025-07,CUST_000011,SG,SG_BANK,Yan Sim,mass,857.83,57.51,439.16,0.0,64.42,156.69,0.0,0.0,0.0,0.0,140.05,5,171.57,retail_shopping,ZALORA Singapore,0.0913,SGD,2025-12-31 23:59:59
2025-08,CUST_000011,SG,SG_BANK,Yan Sim,mass,1243.32,20.32,740.91,0.0,0.0,340.32,141.77,0.0,0.0,0.0,0.0,7,177.62,retail_shopping,Charles & Keith,0.4494,SGD,2025-12-31 23:59:59
2025-09,CUST_000011,SG,SG_BANK,Yan Sim,mass,102.41,0.0,0.0,0.0,0.0,0.0,102.41,0.0,0.0,0.0,0.0,1,102.41,utilities,StarHub,-0.9176,SGD,2025-12-31 23:59:59
2025-10,CUST_000011,SG,SG_BANK,Yan Sim,mass,445.29,0.0,0.0,445.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,445.29,travel_transport,Grab Transport SG,3.3481,SGD,2025-12-31 23:59:59
2025-11,CUST_000011,SG,SG_BANK,Yan Sim,mass,1077.1,59.15,241.28,0.0,570.85,0.0,162.17,0.0,0.0,43.65,0.0,7,153.87,healthcare,Parkway Health,1.4189,SGD,2025-12-31 23:59:59
2025-12,CUST_000011,SG,SG_BANK,Yan Sim,mass,1395.22,0.0,586.36,305.08,0.0,103.03,400.75,0.0,0.0,0.0,0.0,5,279.04,retail_shopping,Sephora Singapore,0.2953,SGD,2025-12-31 23:59:59
2025-01,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,3276.59,184.44,1462.85,1017.73,0.0,121.79,100.89,0.0,339.42,0.0,49.47,15,218.44,retail_shopping,Charles & Keith,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2707.3,0.0,799.98,1337.93,0.0,362.67,0.0,101.15,0.0,105.57,0.0,8,338.41,travel_transport,Charles & Keith,-0.1737,SGD,2025-12-31 23:59:59
2025-03,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2306.36,206.41,1860.22,0.0,0.0,132.95,0.0,0.0,0.0,106.78,0.0,10,230.64,retail_shopping,Sephora Singapore,-0.1481,SGD,2025-12-31 23:59:59
2025-04,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,3031.91,78.77,1683.95,0.0,327.93,34.87,332.83,573.56,0.0,0.0,0.0,14,216.56,retail_shopping,ZALORA Singapore,0.3146,SGD,2025-12-31 23:59:59
2025-05,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,3319.17,137.4,398.86,1378.88,365.74,131.71,425.41,0.0,481.17,0.0,0.0,16,207.45,travel_transport,Grab Transport SG,0.0947,SGD,2025-12-31 23:59:59
2025-06,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,809.1,80.56,52.98,0.0,0.0,299.95,124.24,26.25,0.0,126.34,98.78,9,89.9,entertainment,Golden Village,-0.7562,SGD,2025-12-31 23:59:59
2025-07,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,1781.49,84.93,352.21,622.21,231.37,218.65,0.0,272.12,0.0,0.0,0.0,12,148.46,travel_transport,Singapore Airlines,1.2018,SGD,2025-12-31 23:59:59
2025-08,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2002.52,35.39,840.09,0.0,144.16,15.27,405.56,0.0,515.5,46.55,0.0,11,182.05,retail_shopping,Marriott Singapore,0.1241,SGD,2025-12-31 23:59:59
2025-09,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2101.17,96.54,1463.23,279.13,262.27,0.0,0.0,0.0,0.0,0.0,0.0,10,210.12,retail_shopping,Sephora Singapore,0.0493,SGD,2025-12-31 23:59:59
2025-10,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2955.15,158.37,907.09,696.53,487.97,0.0,319.98,320.65,0.0,64.56,0.0,15,197.01,retail_shopping,ZALORA Singapore,0.4064,SGD,2025-12-31 23:59:59
2025-11,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2383.96,88.93,1379.48,198.31,162.42,0.0,377.13,177.69,0.0,0.0,0.0,11,216.72,retail_shopping,ZALORA Singapore,-0.1933,SGD,2025-12-31 23:59:59
2025-12,CUST_000012,SG,SG_BANK,Rashid bin Hassan,affluent,2835.54,151.29,487.24,794.88,0.0,183.67,199.61,345.6,673.25,0.0,0.0,15,189.04,travel_transport,Scoot,0.1894,SGD,2025-12-31 23:59:59
2025-01,CUST_000013,SG,SG_BANK,Hui Phua,mass,56.07,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.57,2,28.04,food_dining,Ya Kun Kaya Toast,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000013,SG,SG_BANK,Hui Phua,mass,638.81,158.23,249.73,0.0,0.0,0.0,0.0,230.85,0.0,0.0,0.0,6,106.47,retail_shopping,NTUC FairPrice,10.3931,SGD,2025-12-31 23:59:59
2025-03,CUST_000013,SG,SG_BANK,Hui Phua,mass,1141.93,0.0,0.0,408.35,126.1,0.0,326.03,281.45,0.0,0.0,0.0,4,285.48,travel_transport,Singapore Airlines,0.7876,SGD,2025-12-31 23:59:59
2025-04,CUST_000013,SG,SG_BANK,Hui Phua,mass,836.47,14.08,0.0,0.0,380.29,0.0,0.0,312.33,0.0,0.0,129.77,6,139.41,healthcare,Parkway Health,-0.2675,SGD,2025-12-31 23:59:59
2025-05,CUST_000013,SG,SG_BANK,Hui Phua,mass,822.5,147.34,0.0,0.0,57.19,270.04,347.93,0.0,0.0,0.0,0.0,8,102.81,utilities,SP Group,-0.0167,SGD,2025-12-31 23:59:59
2025-06,CUST_000013,SG,SG_BANK,Hui Phua,mass,2563.04,0.0,783.97,1060.5,462.47,0.0,107.06,149.04,0.0,0.0,0.0,7,366.15,travel_transport,Spotify,2.1162,SGD,2025-12-31 23:59:59
2025-07,CUST_000013,SG,SG_BANK,Hui Phua,mass,624.85,24.0,0.0,0.0,0.0,24.01,332.79,203.62,0.0,40.43,0.0,5,124.97,utilities,Singtel,-0.7562,SGD,2025-12-31 23:59:59
2025-08,CUST_000013,SG,SG_BANK,Hui Phua,mass,530.68,0.0,394.33,136.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,265.34,retail_shopping,Uniqlo Singapore,-0.1507,SGD,2025-12-31 23:59:59
2025-09,CUST_000013,SG,SG_BANK,Hui Phua,mass,194.63,0.0,0.0,0.0,194.63,0.0,0.0,0.0,0.0,0.0,0.0,1,194.63,healthcare,Raffles Medical Group,-0.6332,SGD,2025-12-31 23:59:59
2025-10,CUST_000013,SG,SG_BANK,Hui Phua,mass,1697.18,0.0,525.64,819.3,0.0,163.01,0.0,189.23,0.0,0.0,0.0,7,242.45,travel_transport,Grab Transport SG,7.72,SGD,2025-12-31 23:59:59
2025-11,CUST_000013,SG,SG_BANK,Hui Phua,mass,922.16,142.07,0.0,527.88,0.0,0.0,0.0,252.21,0.0,0.0,0.0,4,230.54,travel_transport,ComfortDelGro,-0.4567,SGD,2025-12-31 23:59:59
2025-12,CUST_000013,SG,SG_BANK,Hui Phua,mass,351.53,0.0,0.0,351.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,351.53,travel_transport,ComfortDelGro,-0.6188,SGD,2025-12-31 23:59:59
2025-01,CUST_000014,SG,SG_BANK,Jian Teo,mass,1646.47,88.17,501.85,800.27,0.0,0.0,256.18,0.0,0.0,0.0,0.0,7,235.21,travel_transport,Scoot,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000014,SG,SG_BANK,Jian Teo,mass,2464.64,0.0,1135.42,1013.91,0.0,0.0,0.0,315.31,0.0,0.0,0.0,8,308.08,retail_shopping,Old Town White Coffee,0.4969,SGD,2025-12-31 23:59:59
2025-03,CUST_000014,SG,SG_BANK,Jian Teo,mass,2285.86,112.81,1553.59,295.0,0.0,39.37,285.09,0.0,0.0,0.0,0.0,12,190.49,retail_shopping,ZALORA Singapore,-0.0725,SGD,2025-12-31 23:59:59
2025-04,CUST_000014,SG,SG_BANK,Jian Teo,mass,2188.21,21.0,1372.92,337.18,0.0,197.67,0.0,259.44,0.0,0.0,0.0,10,218.82,retail_shopping,Sephora Singapore,-0.0427,SGD,2025-12-31 23:59:59
2025-05,CUST_000014,SG,SG_BANK,Jian Teo,mass,489.46,18.31,228.88,0.0,0.0,41.32,200.95,0.0,0.0,0.0,0.0,4,122.36,retail_shopping,Charles & Keith,-0.7763,SGD,2025-12-31 23:59:59
2025-06,CUST_000014,SG,SG_BANK,Jian Teo,mass,2286.47,230.04,481.38,647.57,262.52,0.0,430.47,111.84,0.0,0.0,122.65,14,163.32,travel_transport,Singapore Airlines,3.6714,SGD,2025-12-31 23:59:59
2025-07,CUST_000014,SG,SG_BANK,Jian Teo,mass,4271.42,45.2,1841.2,1867.69,224.26,0.0,0.0,293.07,0.0,0.0,0.0,12,355.95,travel_transport,Singapore Airlines,0.8681,SGD,2025-12-31 23:59:59
2025-08,CUST_000014,SG,SG_BANK,Jian Teo,mass,2356.42,42.23,0.0,1906.77,0.0,92.03,161.46,153.93,0.0,0.0,0.0,8,294.55,travel_transport,McDonald's India,-0.4483,SGD,2025-12-31 23:59:59
2025-09,CUST_000014,SG,SG_BANK,Jian Teo,mass,2293.1,174.64,700.47,867.28,0.0,48.25,152.62,349.84,0.0,0.0,0.0,13,176.39,travel_transport,Grab Transport SG,-0.0269,SGD,2025-12-31 23:59:59
2025-10,CUST_000014,SG,SG_BANK,Jian Teo,mass,1287.72,15.4,0.0,696.45,118.6,152.62,0.0,66.49,0.0,238.16,0.0,8,160.96,travel_transport,Scoot,-0.4384,SGD,2025-12-31 23:59:59
2025-11,CUST_000014,SG,SG_BANK,Jian Teo,mass,2187.16,261.42,158.17,872.73,0.0,239.5,313.24,342.1,0.0,0.0,0.0,13,168.24,travel_transport,Singapore Airlines,0.6985,SGD,2025-12-31 23:59:59
2025-12,CUST_000014,SG,SG_BANK,Jian Teo,mass,2494.65,65.52,1826.79,406.66,0.0,0.0,0.0,0.0,0.0,195.68,0.0,10,249.46,retail_shopping,Sephora Singapore,0.1406,SGD,2025-12-31 23:59:59
2025-01,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,1799.77,164.14,795.43,639.26,0.0,54.89,0.0,0.0,146.05,0.0,0.0,8,224.97,retail_shopping,Grab Transport SG,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,1902.43,35.9,1116.48,314.89,0.0,0.0,280.85,0.0,0.0,154.31,0.0,8,237.8,retail_shopping,Charles & Keith,0.057,SGD,2025-12-31 23:59:59
2025-03,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,1815.08,74.76,221.0,700.18,0.0,0.0,692.81,126.33,0.0,0.0,0.0,7,259.3,travel_transport,Scoot,-0.0459,SGD,2025-12-31 23:59:59
2025-04,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,2282.25,41.25,1426.2,324.27,287.18,0.0,203.35,0.0,0.0,0.0,0.0,9,253.58,retail_shopping,ZALORA Singapore,0.2574,SGD,2025-12-31 23:59:59
2025-05,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,2972.61,80.79,0.0,1025.59,552.38,213.65,0.0,147.77,952.43,0.0,0.0,11,270.24,travel_transport,Pan Pacific Hotel,0.3025,SGD,2025-12-31 23:59:59
2025-06,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,2532.66,0.0,296.16,1480.79,360.79,0.0,0.0,0.0,394.92,0.0,0.0,7,361.81,travel_transport,Singapore Airlines,-0.148,SGD,2025-12-31 23:59:59
2025-07,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,2856.37,116.26,93.14,764.25,0.0,275.48,178.99,213.1,1150.54,0.0,64.61,14,204.03,hotel,Pan Pacific Hotel,0.1278,SGD,2025-12-31 23:59:59
2025-08,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,1586.91,147.6,484.2,62.86,0.0,0.0,203.02,0.0,429.12,195.39,64.72,11,144.26,retail_shopping,Sephora Singapore,-0.4444,SGD,2025-12-31 23:59:59
2025-09,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,3780.23,0.0,992.02,1538.4,0.0,12.23,0.0,656.54,451.67,68.47,60.9,15,252.02,travel_transport,Singapore Airlines,1.3821,SGD,2025-12-31 23:59:59
2025-10,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,2315.69,77.13,1166.27,171.3,361.97,0.0,355.08,0.0,0.0,183.94,0.0,13,178.13,retail_shopping,Sephora Singapore,-0.3874,SGD,2025-12-31 23:59:59
2025-11,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,3393.84,135.52,720.34,1949.98,0.0,0.0,0.0,502.4,0.0,85.6,0.0,13,261.06,travel_transport,ComfortDelGro,0.4656,SGD,2025-12-31 23:59:59
2025-12,CUST_000015,SG,SG_BANK,Muhammad bin Bakar,affluent,4110.99,107.58,1412.82,1315.75,0.0,442.46,160.48,77.25,422.83,0.0,171.82,20,205.55,retail_shopping,Scoot,0.2113,SGD,2025-12-31 23:59:59
2025-01,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,227.34,88.03,0.0,0.0,0.0,139.31,0.0,0.0,0.0,0.0,0.0,5,45.47,entertainment,Golden Village,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,2728.73,114.86,1266.21,1071.21,0.0,0.0,0.0,276.45,0.0,0.0,0.0,9,303.19,retail_shopping,Uniqlo Singapore,11.0029,SGD,2025-12-31 23:59:59
2025-03,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,2112.73,184.04,547.7,927.89,252.65,0.0,0.0,200.45,0.0,0.0,0.0,8,264.09,travel_transport,Singapore Airlines,-0.2257,SGD,2025-12-31 23:59:59
2025-04,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,1221.63,97.64,627.23,0.0,0.0,0.0,0.0,24.95,398.9,72.91,0.0,8,152.7,retail_shopping,McDonald's Malaysia,-0.4218,SGD,2025-12-31 23:59:59
2025-05,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,278.06,108.39,0.0,0.0,0.0,57.14,0.0,112.53,0.0,0.0,0.0,7,39.72,grocery,Sheng Siong,-0.7724,SGD,2025-12-31 23:59:59
2025-06,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,2896.46,177.13,504.83,1451.7,55.33,123.32,0.0,499.47,0.0,84.68,0.0,14,206.89,travel_transport,Grab Transport SG,9.4167,SGD,2025-12-31 23:59:59
2025-07,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,1691.6,55.3,293.33,403.72,0.0,224.07,328.99,380.15,0.0,0.0,6.04,11,153.78,travel_transport,Grab Transport SG,-0.416,SGD,2025-12-31 23:59:59
2025-08,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,563.38,123.12,0.0,161.72,0.0,95.37,0.0,0.0,183.17,0.0,0.0,7,80.48,hotel,Pan Pacific Hotel,-0.667,SGD,2025-12-31 23:59:59
2025-09,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,1865.58,65.44,0.0,419.63,93.4,292.6,560.38,169.95,232.18,32.0,0.0,12,155.46,utilities,SP Group,2.3114,SGD,2025-12-31 23:59:59
2025-10,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,971.5,37.61,449.53,61.05,0.0,0.0,313.42,0.0,0.0,109.89,0.0,9,107.94,retail_shopping,Sephora Singapore,-0.4793,SGD,2025-12-31 23:59:59
2025-11,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,1482.18,210.99,358.07,413.31,0.0,84.17,196.48,0.0,0.0,88.33,130.83,11,134.74,travel_transport,Grab Transport SG,0.5257,SGD,2025-12-31 23:59:59
2025-12,CUST_000016,SG,SG_BANK,Hana binte Daud,mass,3324.29,158.02,965.5,586.35,0.0,0.0,0.0,471.27,906.99,236.16,0.0,12,277.02,retail_shopping,Marriott Singapore,1.2428,SGD,2025-12-31 23:59:59
2025-01,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,2289.88,284.11,251.96,769.61,424.38,0.0,0.0,484.73,0.0,75.09,0.0,12,190.82,travel_transport,ComfortDelGro,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,1944.7,116.4,789.35,0.0,475.0,0.0,168.07,281.62,0.0,0.0,114.26,10,194.47,retail_shopping,Petronas Petrol,-0.1507,SGD,2025-12-31 23:59:59
2025-03,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,1443.88,26.15,769.74,80.45,0.0,78.68,157.81,0.0,331.05,0.0,0.0,7,206.27,retail_shopping,ZALORA Singapore,-0.2575,SGD,2025-12-31 23:59:59
2025-04,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,2146.26,30.48,825.72,576.89,0.0,0.0,320.77,392.4,0.0,0.0,0.0,8,268.28,retail_shopping,Grab Transport SG,0.4865,SGD,2025-12-31 23:59:59
2025-05,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,2810.85,72.06,1413.91,1291.78,0.0,33.1,0.0,0.0,0.0,0.0,0.0,10,281.08,retail_shopping,Charles & Keith,0.3097,SGD,2025-12-31 23:59:59
2025-06,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,3816.18,65.28,697.66,1508.57,136.95,0.0,91.87,236.73,979.56,99.56,0.0,12,318.01,travel_transport,Marriott Singapore,0.3577,SGD,2025-12-31 23:59:59
2025-07,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,1324.52,162.49,553.21,0.0,0.0,184.09,0.0,424.73,0.0,0.0,0.0,10,132.45,retail_shopping,Sephora Singapore,-0.6529,SGD,2025-12-31 23:59:59
2025-08,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,3521.77,21.5,1002.33,819.62,0.0,182.81,140.03,298.29,978.26,0.0,78.93,11,320.16,retail_shopping,Marriott Singapore,1.6589,SGD,2025-12-31 23:59:59
2025-09,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,3138.17,41.61,868.19,135.17,70.69,161.29,125.47,829.97,905.78,0.0,0.0,13,241.4,hotel,Marriott Singapore,-0.1089,SGD,2025-12-31 23:59:59
2025-10,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,2408.64,143.12,1282.49,863.65,0.0,0.0,0.0,107.45,0.0,0.0,11.93,14,172.05,retail_shopping,Charles & Keith,-0.2325,SGD,2025-12-31 23:59:59
2025-11,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,987.57,163.88,631.22,0.0,0.0,34.61,0.0,0.0,0.0,72.83,85.03,9,109.73,retail_shopping,Charles & Keith,-0.59,SGD,2025-12-31 23:59:59
2025-12,CUST_000017,SG,SG_BANK,Liyana binte Ghani,affluent,1869.97,124.68,753.56,407.83,0.0,177.93,0.0,347.78,0.0,58.19,0.0,10,187.0,retail_shopping,Sephora Singapore,0.8935,SGD,2025-12-31 23:59:59
2025-01,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,1441.99,0.0,567.98,0.0,0.0,86.43,0.0,0.0,787.58,0.0,0.0,4,360.5,hotel,Marriott Singapore,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,1812.96,33.59,535.71,940.73,23.05,0.0,0.0,245.23,0.0,34.65,0.0,10,181.3,travel_transport,Scoot,0.2573,SGD,2025-12-31 23:59:59
2025-03,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,507.92,52.04,0.0,72.83,0.0,76.66,0.0,306.39,0.0,0.0,0.0,5,101.58,grocery,Booking.com,-0.7198,SGD,2025-12-31 23:59:59
2025-04,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,145.2,74.27,0.0,0.0,0.0,0.0,70.93,0.0,0.0,0.0,0.0,2,72.6,food_dining,TCC Coffee,-0.7141,SGD,2025-12-31 23:59:59
2025-05,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,1874.68,42.94,333.13,621.3,0.0,181.96,0.0,0.0,695.35,0.0,0.0,7,267.81,hotel,Marriott Singapore,11.911,SGD,2025-12-31 23:59:59
2025-06,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,1498.73,0.0,855.29,358.33,206.63,22.08,0.0,56.4,0.0,0.0,0.0,6,249.79,retail_shopping,Uniqlo Singapore,-0.2005,SGD,2025-12-31 23:59:59
2025-07,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,694.59,0.0,177.03,0.0,251.2,0.0,0.0,266.36,0.0,0.0,0.0,4,173.65,grocery,Cold Storage,-0.5365,SGD,2025-12-31 23:59:59
2025-08,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,1169.93,17.26,0.0,0.0,445.82,0.0,280.53,68.03,358.29,0.0,0.0,5,233.99,healthcare,Raffles Medical Group,0.6843,SGD,2025-12-31 23:59:59
2025-09,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,532.4,67.15,254.18,0.0,0.0,0.0,0.0,0.0,0.0,211.07,0.0,5,106.48,retail_shopping,SPC Petrol,-0.5449,SGD,2025-12-31 23:59:59
2025-10,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,725.58,29.33,696.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,241.86,retail_shopping,Charles & Keith,0.3628,SGD,2025-12-31 23:59:59
2025-11,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,721.62,108.46,200.16,0.0,0.0,0.0,0.0,318.07,0.0,94.93,0.0,7,103.09,grocery,NTUC FairPrice,-0.0055,SGD,2025-12-31 23:59:59
2025-12,CUST_000018,SG,SG_BANK,Rashid bin Hassan,mass,1781.91,47.74,52.44,1220.08,0.0,162.97,170.98,127.7,0.0,0.0,0.0,7,254.56,travel_transport,Scoot,1.4693,SGD,2025-12-31 23:59:59
2025-01,CUST_000019,SG,SG_BANK,Fang Lau,affluent,2659.24,0.0,495.41,1968.15,0.0,0.0,66.46,0.0,0.0,129.22,0.0,8,332.4,travel_transport,Grab Transport SG,0.0,SGD,2025-12-31 23:59:59
2025-02,CUST_000019,SG,SG_BANK,Fang Lau,affluent,2250.81,248.16,1160.28,0.0,483.5,161.8,130.65,66.42,0.0,0.0,0.0,14,160.77,retail_shopping,Charles & Keith,-0.1536,SGD,2025-12-31 23:59:59
2025-03,CUST_000019,SG,SG_BANK,Fang Lau,affluent,2684.39,233.73,286.28,731.2,0.0,656.09,517.6,167.25,0.0,92.24,0.0,17,157.91,travel_transport,Scoot,0.1926,SGD,2025-12-31 23:59:59
2025-04,CUST_000019,SG,SG_BANK,Fang Lau,affluent,1544.79,104.4,831.07,0.0,0.0,495.57,86.0,27.75,0.0,0.0,0.0,11,140.44,retail_shopping,Sephora Singapore,-0.4245,SGD,2025-12-31 23:59:59
2025-05,CUST_000019,SG,SG_BANK,Fang Lau,affluent,3014.22,164.3,2201.03,0.0,0.0,0.0,0.0,541.49,0.0,107.4,0.0,13,231.86,retail_shopping,Amazon,0.9512,SGD,2025-12-31 23:59:59
2025-06,CUST_000019,SG,SG_BANK,Fang Lau,affluent,2681.97,0.0,543.36,1240.22,26.1,0.0,108.43,0.0,763.86,0.0,0.0,8,335.25,travel_transport,Marriott Singapore,-0.1102,SGD,2025-12-31 23:59:59
2025-07,CUST_000019,SG,SG_BANK,Fang Lau,affluent,750.51,103.89,454.62,105.69,0.0,0.0,86.31,0.0,0.0,0.0,0.0,7,107.22,retail_shopping,Sephora Singapore,-0.7202,SGD,2025-12-31 23:59:59
2025-08,CUST_000019,SG,SG_BANK,Fang Lau,affluent,2266.98,98.04,860.2,1006.02,0.0,0.0,206.03,0.0,0.0,96.69,0.0,11,206.09,travel_transport,Scoot,2.0206,SGD,2025-12-31 23:59:59
2025-09,CUST_000019,SG,SG_BANK,Fang Lau,affluent,4680.2,208.56,1404.84,2539.1,246.06,89.92,0.0,191.72,0.0,0.0,0.0,19,246.33,travel_transport,Amazon,1.0645,SGD,2025-12-31 23:59:59
2025-10,CUST_000019,SG,SG_BANK,Fang Lau,affluent,3099.47,152.32,553.42,599.25,123.42,100.05,367.83,346.77,856.41,0.0,0.0,13,238.42,hotel,Pan Pacific Hotel,-0.3377,SGD,2025-12-31 23:59:59
