card_id,account_id,card_number_hash,expiration_date,cvv_hash,issued_date,status,created_at
CARD_000858,ACC_000858,8354772B01486F63,2026-06-10,A333F792,2025-02-07,active,2025-12-07 13:39:13.418864
CARD_000859,ACC_000859,F335A9AADCB7569C,2027-11-06,2403A1BE,2024-11-15,active,2025-02-05 00:59:45.192978
CARD_000860,ACC_000860,786CCAFB4CB98222,2026-08-24,FA1B5DFF,2024-04-16,active,2024-01-30 06:06:51.233329
CARD_000861,ACC_000861,65F1371F22F174DF,2029-06-16,06F54906,2024-01-11,active,2025-02-23 21:15:22.149121
CARD_000862,ACC_000862,38DD81DF1A980E4F,2027-02-22,502087DB,2024-04-05,active,2024-02-14 00:34:47.101874
CARD_000863,ACC_000863,F4C29DBCA5A0B19D,2028-07-02,391DCE20,2024-10-14,active,2024-12-18 15:47:03.865463
CARD_000864,ACC_000864,251C78799BB0EF03,2028-07-06,C1F5C725,2024-10-31,active,2024-06-21 06:59:17.661542
CARD_000865,ACC_000865,870FB89EF9ABFB5C,2026-04-02,C21B35CC,2024-03-25,active,2025-05-10 17:09:46.349496
CARD_000866,ACC_000866,6B30FD04B6885C14,2027-12-25,64B6F418,2024-04-07,active,2025-11-02 21:08:45.358981
CARD_000867,ACC_000867,77629F39C8E73E52,2028-02-21,4EAEFC8E,2024-07-03,active,2025-11-27 08:44:44.069520
CARD_000868,ACC_000868,5EBDC082A080E8D4,2029-06-05,3EC45131,2024-07-09,active,2024-09-26 19:25:46.184525
CARD_000869,ACC_000869,B8C69661316415E4,2027-11-02,796D47D5,2024-06-18,active,2025-01-07 04:55:40.236754
CARD_000870,ACC_000870,BA09D0795ED57923,2027-07-29,08789A3E,2024-10-06,active,2024-04-20 17:38:28.085174
CARD_000871,ACC_000871,48B4009D48403731,2029-09-24,E1D546CC,2024-02-03,active,2024-04-09 21:26:50.979126
CARD_000872,ACC_000872,D9C72ABA69BB163A,2026-07-23,71968336,2024-06-09,active,2025-10-16 14:32:50.449833
CARD_000873,ACC_000873,A5466E5C4752D2DD,2028-05-03,D903FBE4,2024-08-29,active,2025-06-20 00:02:59.159625
CARD_000874,ACC_000874,DA54F4678E8B518C,2028-06-25,69F33EE6,2024-01-01,active,2025-01-07 07:01:37.426088
CARD_000875,ACC_000875,D37DF8D19796906E,2030-02-08,CF92617C,2024-09-26,active,2024-06-03 13:35:53.266984
CARD_000876,ACC_000876,2F3EBECA942AE5C1,2029-07-14,EF157534,2024-01-25,active,2026-02-02 00:16:56.745459
CARD_000877,ACC_000877,EA589C4EBF6A73A7,2027-07-17,27F31F96,2025-02-02,active,2025-12-21 14:37:10.782109
CARD_000878,ACC_000878,A1A5CF639D7BE16B,2029-03-26,4DF0832C,2024-01-18,active,2026-02-20 05:21:02.061062
CARD_000879,ACC_000879,5F73317A1740FEF0,2029-06-24,0F24821D,2024-10-06,active,2025-01-03 13:00:02.739729
CARD_000880,ACC_000880,EBC210DB9D440C91,2028-03-15,9D601C18,2024-01-03,active,2025-04-28 16:26:37.069912
CARD_000881,ACC_000881,46F7721BFB79064A,2029-08-09,1299716B,2024-10-30,active,2024-05-22 04:29:26.505753
CARD_000882,ACC_000882,B539C05E5106C689,2026-09-20,32E027A4,2025-02-27,active,2025-03-06 10:11:51.037996
CARD_000883,ACC_000883,E462F73D9324B48B,2028-02-03,5179D94F,2025-02-09,active,2025-03-13 01:54:11.389906
CARD_000884,ACC_000884,4C03E0EA17CC1FEF,2027-11-12,171B41C3,2025-01-20,active,2024-10-06 22:02:10.807376
CARD_000885,ACC_000885,7E28F6CD45B0DFC5,2026-05-24,B7A4F9A4,2024-07-29,active,2024-01-22 05:05:03.761115
CARD_000886,ACC_000886,445E454A77AC7600,2028-05-27,3772581A,2024-09-21,active,2024-05-18 15:09:55.635750
CARD_000887,ACC_000887,5AAB1E7704C8A890,2027-12-02,291E403C,2024-05-08,active,2025-02-18 07:19:45.626894
CARD_000888,ACC_000888,B1246412AE3E8DB2,2028-04-10,95DECC85,2025-02-17,active,2026-01-09 22:03:33.387221
CARD_000889,ACC_000889,76158C30B070BFC3,2026-07-25,F06BFA98,2024-06-21,active,2025-12-27 00:17:22.411495
CARD_000890,ACC_000890,FD52CFC11B65A887,2029-12-26,33E70C7A,2024-07-20,active,2025-10-01 12:02:21.150222
CARD_000891,ACC_000891,EF0D17C84E4CCDB7,2026-09-10,BBF2A100,2024-07-28,active,2025-04-18 05:48:28.569137
CARD_000892,ACC_000892,F4AFF80ABB2B9887,2029-09-16,1F78BE71,2024-05-28,active,2024-06-15 22:08:17.738822
CARD_000893,ACC_000893,2075B1A25F88C9D7,2028-09-05,9208831E,2024-02-29,active,2024-04-18 15:28:38.340492
CARD_000894,ACC_000894,C47CAE8444DC62B7,2026-11-26,66AEE441,2024-12-23,active,2024-07-23 01:48:42.790258
CARD_000895,ACC_000895,E8B290C51E27769A,2027-11-01,27A96CCC,2024-11-29,active,2025-10-18 14:15:57.562176
CARD_000896,ACC_000896,6CEBD600344243E4,2029-11-06,49D251BB,2024-01-26,active,2024-04-15 05:04:21.141962
CARD_000897,ACC_000897,2341D87BF314C74C,2028-03-19,104FA28B,2024-09-21,active,2025-04-20 07:39:45.891332
CARD_000898,ACC_000898,E8FAC637DFA45229,2027-08-23,98BD296C,2024-09-17,active,2025-03-25 15:16:53.479900
CARD_000899,ACC_000899,2251E4BAFA47E0EA,2028-03-11,3EDA887E,2024-05-14,active,2025-07-06 03:51:05.003329
CARD_000900,ACC_000900,45864FC0F6FCAEB0,2028-11-09,B2D9A455,2024-07-25,active,2025-10-24 18:22:32.359362
CARD_000901,ACC_000901,32B862546ECF5C97,2026-03-02,F4A7355A,2024-03-01,active,2025-09-23 16:47:02.042860
CARD_000902,ACC_000902,3855ABE935E88C74,2029-08-30,2031E4CF,2024-06-23,active,2024-01-02 14:16:05.605988
CARD_000903,ACC_000903,2FA177602FAC053B,2028-03-24,F7A5C6F6,2025-01-31,active,2025-07-06 11:22:57.440731
CARD_000904,ACC_000904,9ACC7D3F803B7339,2026-11-02,947FB397,2024-01-18,active,2025-12-28 00:58:37.868440
CARD_000905,ACC_000905,4D8534BDCF15C430,2027-05-01,99D14444,2024-01-16,active,2025-12-22 00:32:39.035250
CARD_000906,ACC_000906,F7E22360FD307C8D,2029-07-09,582E508E,2024-01-22,active,2024-03-10 14:25:33.433848
CARD_000907,ACC_000907,ED9728DB70A16B68,2029-05-24,DABCAE56,2024-12-21,active,2024-11-20 21:03:07.578677
CARD_000908,ACC_000908,8F2CB1445D0F34F0,2026-03-29,CAD7931E,2024-12-02,active,2025-06-29 04:43:20.335874
CARD_000909,ACC_000909,232A96A52E829F7B,2028-09-26,F0FB3898,2024-11-12,active,2024-09-23 20:21:51.739213
CARD_000910,ACC_000910,4351529BA7CACA4C,2027-10-24,7C2EDF5F,2024-06-01,active,2024-06-02 06:51:11.330490
CARD_000911,ACC_000911,6FA47AB516FE486F,2026-11-13,1EF9FFF1,2024-03-17,active,2024-02-10 04:20:01.383072
CARD_000912,ACC_000912,EA6E6C3EB184923A,2027-12-19,91CC0439,2024-05-19,active,2026-01-02 00:20:56.552872
CARD_000913,ACC_000913,DF48519D443243F2,2028-12-27,6368D0FD,2024-09-01,active,2024-08-01 11:02:17.047262
CARD_000914,ACC_000914,4F95FABD0CB44C73,2029-12-29,9B0AF9E3,2024-03-09,inactive,2024-09-08 05:44:48.972839
CARD_000915,ACC_000915,F391496BF1CAB0FB,2027-12-17,5EFA914C,2024-05-28,active,2024-06-30 22:29:02.386371
CARD_000916,ACC_000916,813F498FC0EB0FCD,2027-03-09,5AE29863,2024-07-30,active,2024-03-02 16:34:22.807381
CARD_000917,ACC_000917,044C05961C3C81E3,2028-07-19,55A84026,2024-06-14,active,2024-08-28 14:59:24.944450
CARD_000918,ACC_000918,C58E8080FCDA9254,2029-06-27,54F38A81,2024-05-20,active,2024-01-28 02:27:41.703358
CARD_000919,ACC_000919,7F4DF67CE5468836,2026-07-18,F5989392,2024-06-19,active,2026-02-02 21:11:38.050635
CARD_000920,ACC_000920,9E227F328248E72C,2027-08-05,9795E31C,2024-02-23,active,2025-05-30 21:20:55.542899
CARD_000921,ACC_000921,AF6E7FB2922C579A,2026-06-15,EDB21123,2024-11-18,active,2024-04-28 21:43:21.206912
CARD_000922,ACC_000922,E30171E2F93A57B3,2029-12-11,4CCEA2DE,2024-05-23,active,2025-04-10 03:38:19.645655
CARD_000923,ACC_000923,4FE31EB11CBB44F9,2026-12-22,8DDE41EE,2024-04-15,active,2024-12-06 00:53:37.288925
CARD_000924,ACC_000924,69FCAAF732CF52B7,2029-10-01,4C99ADD4,2024-11-18,active,2024-03-30 01:18:59.755379
CARD_000925,ACC_000925,63560D1D4491BC91,2029-12-29,F269760C,2024-12-20,inactive,2026-02-14 04:34:55.847910
CARD_000926,ACC_000926,74BFB257C61816D5,2027-12-12,D8B8C891,2024-01-08,active,2024-05-02 19:24:12.896290
CARD_000927,ACC_000927,1B254AC481A7F7D0,2028-01-03,7DA21F13,2024-02-17,active,2024-12-09 13:13:45.900308
CARD_000928,ACC_000928,1F201EF9A5D0955A,2028-01-19,D7B9333B,2024-04-21,active,2024-05-28 20:30:25.470035
CARD_000929,ACC_000929,25C7A7BDFA220CDE,2028-12-20,E6EEE244,2024-05-22,active,2025-09-25 10:49:34.900304
CARD_000930,ACC_000930,46865B8E468C65E3,2026-12-26,88616AD5,2024-07-23,active,2025-02-07 09:08:06.359894
CARD_000931,ACC_000931,3A02BEDE508298F6,2027-03-17,C1F608B5,2024-02-15,active,2024-02-03 20:36:53.471851
CARD_000932,ACC_000932,82391B0E1346D6F2,2027-07-23,D8C223C6,2024-12-09,active,2024-06-24 03:03:35.055802
CARD_000933,ACC_000933,1D803E42E48B22B0,2027-07-09,8CB80D56,2024-02-11,active,2024-04-20 19:31:46.926420
CARD_000934,ACC_000934,A8C93193E1B9FF85,2029-01-12,97C2467E,2024-08-22,active,2025-11-24 09:07:54.115172
CARD_000935,ACC_000935,1376A08183538FA7,2028-12-17,A3FFB5AE,2024-09-22,active,2025-12-10 07:56:14.066858
CARD_000936,ACC_000936,90075AACE5479F61,2028-06-04,B5F835BE,2024-04-17,active,2024-01-18 20:39:50.717186
CARD_000937,ACC_000937,84255ADE9C15B1E3,2026-08-20,AB95BF77,2024-11-24,active,2025-04-23 05:37:03.940492
CARD_000938,ACC_000938,D48F2EADFB8669CA,2028-05-01,DDD5B1FB,2024-06-25,active,2025-05-01 07:17:31.162077
CARD_000939,ACC_000939,FFE9DBF8BF889A29,2030-01-05,F2D96611,2024-02-23,inactive,2024-06-27 17:14:01.842732
CARD_000940,ACC_000940,F83181B8D6CBD459,2028-01-13,0044D93D,2024-08-27,active,2025-05-22 06:45:12.964663
CARD_000941,ACC_000941,F1DA2C2899DBB8ED,2029-04-27,BA662637,2024-02-21,active,2024-10-09 06:59:44.658032
CARD_000942,ACC_000942,01675FF7AD40C087,2028-09-29,DE8D7BF2,2024-04-12,inactive,2025-02-25 17:34:24.517639
CARD_000943,ACC_000943,0A16759A0A341E0F,2028-06-05,84EB8344,2024-11-17,active,2025-07-10 16:36:08.782114
CARD_000944,ACC_000944,2B9BC0764EABBE05,2029-07-13,F782D94A,2024-12-15,active,2025-08-19 16:50:13.118759
CARD_000945,ACC_000945,64DB0121F081A4A5,2028-08-18,5460F805,2024-10-02,active,2025-10-26 22:52:47.073271
CARD_000946,ACC_000946,A6979B410C49A835,2029-07-13,E5A27294,2024-09-21,active,2026-01-10 09:48:13.597365
CARD_000947,ACC_000947,697F3C05BAF2E004,2028-12-05,B607FFFB,2024-08-03,active,2025-08-22 02:45:55.531599
CARD_000948,ACC_000948,F444A74346353419,2029-10-03,8C423194,2024-10-10,active,2024-07-23 07:21:29.370389
CARD_000949,ACC_000949,66EE53C4B145A5A2,2027-12-20,362A5BC6,2024-06-26,active,2025-01-23 04:27:10.512233
CARD_000950,ACC_000950,4A58A43A24092643,2030-02-23,BE1C23ED,2024-06-25,active,2026-01-12 09:00:43.072581
CARD_000951,ACC_000951,BDB43D817CB1F356,2026-07-12,37B1CA82,2024-05-07,active,2025-06-05 08:33:11.244197
CARD_000952,ACC_000952,B107ED72FF7D7E06,2030-01-14,C94575DD,2024-08-22,active,2024-07-16 22:16:47.490471
CARD_000953,ACC_000953,968F3A367B1B72A7,2026-04-12,AE880A7D,2024-11-27,active,2024-12-09 17:28:44.707677
CARD_000954,ACC_000954,FDAC0411F6803D81,2026-09-22,A62F54B9,2024-02-03,active,2024-10-19 04:19:43.889234
CARD_000955,ACC_000955,B1E6E2E0641E4586,2027-09-28,616D70F9,2025-02-22,active,2025-05-16 01:15:38.177835
CARD_000956,ACC_000956,B05D06882E1DB1CA,2027-12-21,0527B588,2024-07-17,active,2025-11-16 11:55:11.379235
CARD_000957,ACC_000957,6665FF808FC85AE1,2029-07-31,58C6BBCA,2024-10-04,active,2025-02-04 23:30:16.168346
CARD_000958,ACC_000958,758F503BAB6C09A0,2027-11-30,F040285E,2025-02-06,active,2025-02-07 14:42:46.678612
CARD_000959,ACC_000959,F4EBDD8998CFBA6E,2028-06-12,0B651FC0,2024-05-24,active,2025-11-20 11:57:36.317266
CARD_000960,ACC_000960,C0030B02E22BF667,2029-10-14,3241147A,2024-08-01,active,2025-06-29 18:43:32.485117
CARD_000961,ACC_000961,78E8D0D879DEDC3E,2029-05-17,61D2FFB3,2024-09-29,active,2024-10-14 02:37:58.245288
CARD_000962,ACC_000962,D28F871B2D19ADD4,2028-06-24,CC88BE44,2024-04-19,active,2025-01-14 10:39:53.562915
CARD_000963,ACC_000963,9E54236972594FED,2027-01-18,099A23B5,2024-05-09,active,2026-01-18 20:22:26.268144
CARD_000964,ACC_000964,8EC296421D8527EF,2026-11-30,3A284AFD,2024-06-20,active,2024-01-24 15:51:27.638652
CARD_000965,ACC_000965,A0D0AE2F7695216B,2029-11-28,358BA1BB,2024-04-29,active,2025-06-21 08:50:01.903213
CARD_000966,ACC_000966,38809BF5681F3AFE,2027-06-23,F78CFB56,2024-02-18,active,2024-12-08 15:40:29.769740
CARD_000967,ACC_000967,BB94DE6CB6618CD0,2029-06-19,6DAEE444,2025-02-18,active,2024-02-29 22:54:17.295933
CARD_000968,ACC_000968,ADC12C7A12ABBA9A,2026-09-03,B2871530,2024-09-23,active,2025-05-16 06:34:02.768911
CARD_000969,ACC_000969,D0608E04A01F428F,2028-03-28,0698B9B5,2024-01-29,active,2025-08-11 06:28:22.672399
CARD_000970,ACC_000970,6835714193BDEB70,2026-10-12,260F11DA,2024-06-30,active,2025-02-23 13:37:19.292140
CARD_000971,ACC_000971,FE6FC44D58DEE2DC,2027-07-12,C9D21771,2024-03-18,active,2025-02-07 21:15:13.072389
CARD_000972,ACC_000972,F7AA6FE77A4D0FEC,2026-04-30,74C27ABB,2024-12-01,active,2025-08-01 00:19:44.688782
CARD_000973,ACC_000973,32024FCD6E895600,2027-07-13,B51932E9,2024-03-08,active,2024-07-02 17:05:21.531825
CARD_000974,ACC_000974,606C762769F787DA,2028-10-17,08486116,2024-12-01,active,2024-07-25 12:30:06.573322
CARD_000975,ACC_000975,DE2F376C2A2486F0,2027-03-03,32719B15,2024-05-16,active,2024-05-28 18:03:15.370327
CARD_000976,ACC_000976,B566910D4311E2B0,2028-06-24,A46E3BAE,2025-02-04,active,2024-11-01 22:24:22.881658
CARD_000977,ACC_000977,0A83B64BE74710C2,2028-01-31,C66173B5,2024-12-14,active,2025-05-12 11:25:46.143264
CARD_000978,ACC_000978,7F6350F57A43C46F,2029-04-02,2D974CC9,2024-03-10,active,2024-05-05 07:29:38.464218
CARD_000979,ACC_000979,71EE9F4D3A34C01A,2027-02-20,2FB054FB,2024-08-07,active,2025-10-30 01:11:48.708421
CARD_000980,ACC_000980,21C70A4C17EAAB9E,2028-04-12,C6B5454E,2024-03-15,inactive,2026-02-28 08:29:58.429218
CARD_000981,ACC_000981,81662C953559B326,2029-01-13,48109B44,2025-02-09,active,2025-04-12 14:22:42.490007
CARD_000982,ACC_000982,E6C25CDFCBE3E1B2,2028-07-26,F54F69F0,2024-03-14,active,2025-04-26 07:50:18.809411
CARD_000983,ACC_000983,5602FBA6569DDC8E,2026-12-09,291FC384,2024-09-14,active,2024-02-07 11:21:46.118249
CARD_000984,ACC_000984,536366EEA3833CDD,2027-08-16,E678F6DC,2024-10-29,active,2024-06-27 23:42:58.876111
CARD_000985,ACC_000985,034FB662798652AE,2028-05-13,CE9EA77D,2024-01-08,active,2024-01-10 21:20:06.616199
CARD_000986,ACC_000986,5902DF526FBC7CE9,2027-05-23,D0191FA3,2025-02-08,active,2025-07-23 01:40:35.151549
CARD_000987,ACC_000987,6A5C5E709EA1B5CF,2028-01-25,22F31105,2024-10-06,active,2025-09-27 21:31:35.906329
CARD_000988,ACC_000988,78662A21EAC04152,2027-09-10,DD466837,2024-04-25,active,2025-06-22 11:00:33.718317
CARD_000989,ACC_000989,F7D27C6D3E8535A7,2029-08-16,3648C8AF,2024-11-06,active,2025-06-17 01:52:40.138181
CARD_000990,ACC_000990,C4C8F84756411402,2026-08-13,97DD14C0,2024-04-23,inactive,2024-01-06 06:44:33.589172
CARD_000991,ACC_000991,24E94573E1AD447D,2026-09-26,5BDC547D,2024-04-01,active,2024-07-26 04:41:21.214991
CARD_000992,ACC_000992,B465B9AA94697A67,2026-06-29,DCB4CE4C,2024-10-20,active,2026-02-24 14:05:00.053594
CARD_000993,ACC_000993,0A15AFBA10E63FCD,2026-09-16,311B949D,2024-01-19,active,2024-09-16 15:25:00.473534
CARD_000994,ACC_000994,2DF339CB5ACDC587,2027-10-24,E0A1ECA5,2024-09-03,active,2025-10-22 22:33:09.285609
CARD_000995,ACC_000995,8FA3AABD3C56E94F,2029-11-29,9CD49973,2024-02-09,active,2025-03-27 15:55:18.472917
CARD_000996,ACC_000996,2595F1F7C4F7DF56,2026-10-12,D4FB562A,2024-04-21,active,2025-05-07 17:21:19.522165
CARD_000997,ACC_000997,4C8DBB67A2D02125,2027-03-15,C1F51B27,2024-11-07,active,2024-12-08 11:01:18.781520
CARD_000998,ACC_000998,44DB33B3C68B777C,2026-11-06,B710ECE1,2024-07-04,active,2025-12-02 06:05:06.370274
CARD_000999,ACC_000999,BA7A4B91CFD2063E,2028-02-27,8378A9AA,2024-01-08,active,2024-03-05 07:23:51.725074
CARD_001000,ACC_001000,CAB36F4A50C15E97,2029-05-14,FE729EDC,2024-03-09,active,2024-12-12 06:16:59.788565
CARD_001001,ACC_001001,E512E57DD930443E,2028-05-22,ECEC0521,2025-02-20,active,2024-09-07 22:11:56.813171
CARD_001002,ACC_001002,12AD3FE806CF23B8,2029-07-07,0EE200FB,2024-05-23,active,2025-09-05 21:23:03.069907
CARD_001003,ACC_001003,585904D94A4FA7C9,2028-09-30,C76DF300,2024-11-28,active,2025-03-23 20:13:12.233479
CARD_001004,ACC_001004,5B235E7A4477CB9F,2028-02-27,0B73D1C7,2024-04-17,active,2025-09-26 01:06:55.590936
CARD_001005,ACC_001005,571622C7C29D18A6,2029-02-14,2751F000,2024-10-19,active,2025-08-30 18:03:03.908645
CARD_001006,ACC_001006,EF83483635D633D5,2027-11-03,ACD6F51A,2024-05-18,active,2024-06-05 17:11:16.815935
CARD_001007,ACC_001007,397D6C2BE9153EA0,2026-10-28,55FDB235,2024-02-07,active,2024-04-04 10:34:24.928139
CARD_001008,ACC_001008,5A63895D3B40C9B7,2027-06-04,37BD5DEB,2024-10-15,active,2025-10-21 18:42:25.793185
CARD_001009,ACC_001009,782D04692351F31F,2029-03-19,2C155736,2024-09-30,active,2024-12-29 12:41:15.788600
CARD_001010,ACC_001010,F3D6A4613EBCCD4B,2028-02-10,DDA64446,2024-11-08,active,2024-12-23 04:05:04.406245
CARD_001011,ACC_001011,23503FC6C46C4F64,2030-02-16,B4A6ACFF,2024-02-07,active,2026-01-20 01:33:43.925949
CARD_001012,ACC_001012,586585FFCCCC05FC,2026-09-06,53651178,2024-06-23,active,2024-11-20 09:37:03.511600
CARD_001013,ACC_001013,3D9ED983D1E59FB4,2029-11-06,9FE6B3AC,2024-08-27,active,2025-10-08 09:56:11.417527
CARD_001014,ACC_001014,EDFBFC098960F400,2026-11-11,1B93D6DC,2024-09-09,active,2026-01-08 04:32:47.611526
CARD_001015,ACC_001015,F9B5FBEA9A895205,2028-12-23,788948D7,2024-11-13,active,2024-01-07 07:38:37.473632
CARD_001016,ACC_001016,2F5566A32CFA9E27,2028-10-15,AF3C8DAD,2024-10-12,active,2025-01-03 21:23:57.938855
CARD_001017,ACC_001017,03EE78338828581B,2026-03-22,777C2EE0,2024-10-03,active,2024-01-07 13:11:55.055191
CARD_001018,ACC_001018,209D4AEB0BEC704E,2026-12-09,B0E8E20A,2024-08-27,active,2024-03-28 10:52:00.037224
CARD_001019,ACC_001019,87290CD51D7D3DE4,2028-04-15,A2DED50A,2024-12-26,active,2025-01-17 13:23:06.558636
CARD_001020,ACC_001020,8D7A3207E57F165C,2029-01-31,4D29E235,2024-01-13,active,2025-03-18 10:37:18.261943
CARD_001021,ACC_001021,39F7DA49D822733F,2027-12-13,277C9FE9,2024-07-31,active,2025-06-21 05:04:59.314301
CARD_001022,ACC_001022,0DD20E94605FCF99,2026-11-14,34FD7E84,2024-01-06,active,2024-05-18 07:35:46.307442
CARD_001023,ACC_001023,D59A1C9A516347C1,2026-11-24,783E8463,2024-04-19,active,2024-07-06 02:37:11.261226
CARD_001024,ACC_001024,F361D66AFBF9174A,2028-03-04,08B92E97,2024-02-23,active,2025-12-21 16:53:48.674161
CARD_001025,ACC_001025,920AB1D5CF53CAA9,2026-04-02,64C4CD64,2024-09-04,active,2024-06-28 04:16:56.832624
CARD_001026,ACC_001026,1CE493CF68B293C4,2028-09-04,8568897F,2024-10-10,active,2025-08-27 17:59:46.696266
CARD_001027,ACC_001027,34A4464C963C4566,2028-06-01,64703A50,2024-07-14,active,2025-03-26 11:51:48.449568
CARD_001028,ACC_001028,358C7827DB0AE010,2029-08-25,39B4E795,2024-12-06,active,2024-06-05 20:40:26.468420
CARD_001029,ACC_001029,C5317AA89A59E7E1,2028-11-09,DA85A168,2024-09-02,active,2025-10-19 15:40:16.860610
CARD_001030,ACC_001030,E058A677D5F2D5BF,2028-09-24,EAC2021C,2024-11-01,active,2024-07-25 21:50:29.377477
CARD_001031,ACC_001031,86FBDDC2900700F0,2028-03-15,7206BD90,2025-02-10,active,2025-05-27 01:04:18.958470
CARD_001032,ACC_001032,D6AD2A912FEE52A6,2026-11-29,330B471E,2024-09-15,active,2025-07-13 06:23:59.522568
CARD_001033,ACC_001033,EEB9B2623FE1722A,2028-02-12,265B610C,2024-10-13,active,2025-02-04 05:08:48.137376
CARD_001034,ACC_001034,795321FB39D82D03,2027-12-23,BA25223A,2024-06-18,active,2024-04-07 03:55:36.307885
CARD_001035,ACC_001035,A871A837B83AB67F,2027-10-11,0C8062C7,2024-11-01,active,2024-05-02 21:55:58.203347
CARD_001036,ACC_001036,20564CB320858224,2028-10-08,7AF91B98,2024-08-29,inactive,2025-10-02 15:52:28.403907
CARD_001037,ACC_001037,00D4FD1D0C2DDE22,2029-12-26,17E55002,2024-11-17,inactive,2024-08-04 23:14:47.673380
CARD_001038,ACC_001038,82FFA72969DBFA45,2027-02-22,0C8BC3B0,2024-10-14,active,2024-01-08 01:19:32.424521
CARD_001039,ACC_001039,4E7F53D8DDBD59E3,2028-03-15,D64F0933,2024-11-10,active,2024-07-11 11:25:01.673463
CARD_001040,ACC_001040,5D910AE67FE839F1,2027-04-24,4FB56151,2024-10-06,active,2024-04-06 03:46:19.968009
CARD_001041,ACC_001041,8D4F347B4B3ED72B,2027-11-03,79EB7B61,2024-08-19,active,2024-07-08 19:11:44.182644
CARD_001042,ACC_001042,2CE6BE5C08E29214,2028-04-03,F2B240EE,2025-02-23,active,2026-02-28 09:59:03.858981
CARD_001043,ACC_001043,92E0D1D71A79DE45,2029-03-13,9C62E19B,2024-10-07,active,2025-02-06 19:03:35.606951
CARD_001044,ACC_001044,3FD7DD974B68BF16,2026-07-22,D49EE19C,2024-05-28,active,2024-09-16 20:31:55.971411
CARD_001045,ACC_001045,7EF204D643E8CAD7,2026-03-06,26D45D20,2024-10-22,active,2025-01-09 16:18:00.511382
CARD_001046,ACC_001046,DF59F8D54FADE722,2029-08-16,C0C452A3,2024-06-09,active,2025-09-19 12:22:51.488538
CARD_001047,ACC_001047,B6E4D04576101F56,2027-05-06,5101F3C5,2024-12-26,active,2024-04-20 12:28:43.612327
CARD_001048,ACC_001048,7A144051BB6B0F02,2027-05-15,CC842A8C,2024-11-06,active,2025-01-16 11:54:27.888747
CARD_001049,ACC_001049,1E630248B6039C38,2027-03-31,456CE789,2024-03-12,active,2024-05-06 13:28:02.259474
CARD_001050,ACC_001050,C2F4130898E1F2EB,2029-07-03,8AC434DD,2024-04-01,active,2024-04-08 16:02:37.398584
CARD_001051,ACC_001051,09CB9A63C075DD88,2026-10-17,D0551538,2024-11-07,active,2025-03-06 02:01:14.174300
CARD_001052,ACC_001052,C01DD4FB125EBAB8,2029-08-12,C0119778,2024-04-12,active,2026-01-12 10:49:27.163755
CARD_001053,ACC_001053,B71055F19339D7A6,2030-01-07,01B81227,2024-05-05,active,2024-03-02 01:27:50.640156
CARD_001054,ACC_001054,111BB7DAD6F46AA2,2028-11-24,5ECDFC45,2024-01-23,active,2024-07-24 17:41:30.057240
CARD_001055,ACC_001055,811B236CF9FABE18,2027-02-12,2BF39BEF,2024-10-17,active,2026-01-11 03:26:13.199355
CARD_001056,ACC_001056,F439E2337E5733C5,2028-08-02,AB861E7C,2024-05-26,active,2025-05-28 12:53:12.221081
CARD_001057,ACC_001057,C40736CD9DE4505F,2027-04-17,812A16FC,2024-08-18,active,2024-10-23 20:21:44.179594
CARD_001058,ACC_001058,F96FC86F041EE196,2028-07-31,14F47C14,2024-06-26,active,2025-02-04 22:00:13.577378
CARD_001059,ACC_001059,6E02A7F5C14D14E1,2026-04-24,1B990392,2024-03-07,active,2024-03-24 12:57:38.371355
CARD_001060,ACC_001060,DF61AD93017EF382,2027-09-26,416F3BD5,2024-05-14,active,2025-10-16 17:32:34.817609
CARD_001061,ACC_001061,0F37E8288C794C66,2027-06-02,CD36B513,2024-12-27,active,2024-02-19 15:46:00.160993
CARD_001062,ACC_001062,7CF5BB75BF183688,2027-05-02,0E877800,2024-01-15,active,2024-09-14 20:18:28.170394
CARD_001063,ACC_001063,37D805CADF15B5ED,2029-02-28,EB107888,2024-12-03,active,2024-11-29 11:59:26.515563
CARD_001064,ACC_001064,1723B1AF4A46A8A0,2027-08-08,9AE4F0F1,2024-08-03,active,2025-04-20 13:24:18.606885
CARD_001065,ACC_001065,DADE7B71A879E63A,2026-10-08,CC73708C,2024-10-13,active,2024-03-20 15:01:07.935338
CARD_001066,ACC_001066,0DB1C00461605B2F,2026-06-27,6CDE12D3,2024-11-22,active,2025-08-31 01:15:54.982211
CARD_001067,ACC_001067,ECA5D9CAC4588C78,2026-07-05,2192AA8B,2024-03-17,active,2024-03-27 23:43:28.731325
CARD_001068,ACC_001068,31FC783FFF97960B,2030-02-06,57B54807,2025-01-29,active,2025-09-22 23:00:21.088250
CARD_001069,ACC_001069,674913AECFF3B483,2028-09-10,8758265E,2024-07-19,active,2024-01-14 00:34:51.730474
CARD_001070,ACC_001070,CCD540B4C477058A,2030-02-12,FEF6087E,2024-12-10,active,2026-01-26 20:59:22.307699
CARD_001071,ACC_001071,BDC069FBB87A8451,2029-07-31,6DCDFE07,2025-02-07,active,2024-05-04 18:55:49.154884
CARD_001072,ACC_001072,A3600566D4F80CC0,2027-08-16,B9917633,2024-05-16,active,2025-06-15 16:05:38.549665
